Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
O60437,Periplakin (190 kDa paraneoplastic pemphigus antigen) (195 kDa cornified envelope precursor protein),PPL,14139000,9023900,7546400,6848900,6465000,5156900,5752300,3545000,3819600,4937800,3682600,4600600,953360,748580,1927900,808350,1927900,808350,491890,582510
O60493,Sorting nexin-3 (Protein SDP3),SNX3,3261800,4654200,7795300,8531900,1176800,971560,3560100,1129500,711450,0,1652100,790750,497280,1874500,0,0,0,0,1957000,1656400
O60506,"Heterogeneous nuclear ribonucleoprotein Q, hnRNP Q (Glycine- and tyrosine-rich RNA-binding protein, GRY-RBP) (NS1-associated protein 1) (Synaptotagmin-binding, cytoplasmic RNA-interacting protein)",SYNCRIP,6087800,7080600,6938200,5594200,866860,2012300,5938500,4490900,3473200,1806300,5848700,3931200,1662000,2038000,1698600,1444500,1698600,1444500,3974700,2547600
O60547,"GDP-mannose 4,6 dehydratase, EC 4.2.1.47 (GDP-D-mannose dehydratase, GMD)",GMDS,2615500,1202700,5191400,3645700,4222700,3270900,2476200,1115300,3396900,2827100,1953500,2475900,626070,627430,731140,561980,731140,561980,2542300,1333900
O60635,"Tetraspanin-1, Tspan-1 (Tetraspan NET-1) (Tetraspanin TM4-C)",TSPAN1,931480,2155300,5664400,3216000,0,0,1212000,328650,13478000,11235000,1537900,1266500,2771300,3997600,868790,715220,868790,715220,4063600,3687200
O60664,"Perilipin-3 (47 kDa mannose 6-phosphate receptor-binding protein, 47 kDa MPR-binding protein) (Cargo selection protein TIP47) (Mannose-6-phosphate receptor-binding protein 1) (Placental protein 17, PP17)",PLIN3,4069000,4800200,10494000,10342000,4433300,3247700,3891900,2142200,3569800,2250900,2359500,5085700,968070,1121600,286830,447990,286830,447990,3500700,2713500
O60701,"UDP-glucose 6-dehydrogenase, UDP-Glc dehydrogenase, UDP-GlcDH, UDPGDH, EC 1.1.1.22",UGDH,54098000,46504000,84926000,64516000,26867000,25258000,20805000,13833000,33060000,27645000,47032000,43943000,20938000,19972000,23006000,22504000,23006000,22919000,28268000,20208000
O60716,"Catenin delta-1 (Cadherin-associated Src substrate, CAS) (p120 catenin, p120(ctn)) (p120(cas))",CTNND1,2307800,2001200,3303700,1570500,864010,765870,1765300,2555500,1356200,1489000,586690,1245900,1399400,1436500,1020200,1257300,1020200,1257300,2025000,1562400
O60749,"Sorting nexin-2 (Transformation-related gene 9 protein, TRG-9)",SNX2,8480400,7897800,9761300,1592700,1813400,2362800,841500,1033500,2807300,2167500,1712000,3894300,671920,638240,617470,558310,617470,558310,7062600,1415500
O60763,"General vesicular transport factor p115 (Protein USO1 homolog) (Transcytosis-associated protein, TAP) (Vesicle-docking protein)",USO1,5468900,7125800,11629000,9367100,5588300,4827100,3346500,4776500,4972600,1488400,6687400,4134400,842300,908100,1200800,923170,1200800,923170,1963800,1263500
O60888,Protein CutA (Acetylcholinesterase-associated protein) (Brain acetylcholinesterase putative membrane anchor),CUTA,5450200,1764500,5221000,4218500,0,119240,1655600,1271700,0,0,3918500,2396700,1022000,1118300,1004600,1022800,1004600,1022800,2243500,2197100
O75083,"WD repeat-containing protein 1 (Actin-interacting protein 1, AIP1) (NORI-1)",WDR1,16564000,16076000,46449000,36577000,17413000,13573000,18730000,15450000,17201000,16678000,23366000,22541000,7931700,7470100,7048000,7248900,7013300,7248900,17228000,14722000
O75131,Copine-3 (Copine III),CPNE3,2855800,1470600,6815500,4010900,5177200,3497100,3307900,4564000,4982200,4672100,5560300,5615700,2686800,3133300,2297500,3846300,2297500,3846300,4212200,3040200
O75190,"DnaJ homolog subfamily B member 6 (HHDJ1) (Heat shock protein J2, HSJ-2) (MRJ) (MSJ-1)",DNAJB6,13829000,10377000,12405000,9857900,3307800,2649200,722730,678400,11343000,8904200,2272400,3462600,3844400,4110600,2856500,3041100,2856500,3041100,1273400,1201600
O75223,"Gamma-glutamylcyclotransferase, EC 4.3.2.9 (Cytochrome c-releasing factor 21)",GGCT,770950,3524300,13381000,8875000,3788300,3113000,3470900,2632300,6553600,5417500,7353600,8117000,6935800,7662300,6227100,5996500,6227100,5996500,6303800,4686600
O75251,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial, EC 7.1.1.2 (Complex I-20kD, CI-20kD) (NADH-ubiquinone oxidoreductase 20 kDa subunit) (PSST subunit)",NDUFS7,1620600,1215100,4232000,2731600,1231300,944020,2405100,1601100,5125400,2883200,4312500,6426500,1887000,1359500,3984300,3708900,3984300,3708900,2325400,1756800
O75323,"Protein NipSnap homolog 2, NipSnap2 (Glioblastoma-amplified sequence)",NIPSNAP2,1513200,1382200,3494700,3020200,2687600,1901600,1748000,1446400,340770,5040800,2836400,3325100,6161200,5435700,5113400,4270800,5113400,4270800,3051800,2638600
O75340,"Programmed cell death protein 6 (Apoptosis-linked gene 2 protein homolog, ALG-2)",PDCD6,4168400,3147300,5814900,4191000,0,0,2468700,1923200,6246200,2600700,3303400,3155400,2249600,2646700,2715200,1858000,2715200,1858000,3510400,2395300
O75347,"Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A, CFA)",TBCA,12922000,10946000,21009000,12563000,615670,482500,6222400,8475000,1266900,936850,14129000,16285000,2425400,3242300,2471100,3669100,2471100,3669100,794110,1280000
O75348,"V-type proton ATPase subunit G 1, V-ATPase subunit G 1 (V-ATPase 13 kDa subunit 1) (Vacuolar proton pump subunit G 1) (Vacuolar proton pump subunit M16)",ATP6V1G1,0,0,2517600,2020200,0,0,1879900,1818600,1769100,0,3639300,2998000,1698600,1527500,1710800,1833100,1710800,1833100,1974400,1507800
O75351,"Vacuolar protein sorting-associated protein 4B, EC 3.6.4.6 (Cell migration-inducing gene 1 protein) (Suppressor of K(+) transport growth defect 1, Protein SKD1)",VPS4B,1980100,881200,903540,1009300,0,0,771120,631010,698120,703720,691440,607500,446280,0,359610,391260,359610,391260,528120,0
O75363,Breast carcinoma-amplified sequence 1 (Amplified and overexpressed in breast cancer) (Novel amplified in breast cancer 1),BCAS1,467990,367520,4447300,4837300,6072700,4839200,364690,539100,520000,546250,1212900,1155700,379580,280690,432930,486310,432930,486310,0,0
O75367,"Core histone macro-H2A.1, Histone macroH2A1, mH2A1 (Histone H2A.y, H2A/y) (Medulloblastoma antigen MU-MB-50.205)",MACROH2A1,22336000,19316000,19083000,13890000,4979500,3961200,12502000,11035000,10105000,7984700,13242000,14730000,7525700,8610800,10369000,10457000,10369000,10457000,15430000,10167000
O75368,SH3 domain-binding glutamic acid-rich-like protein,SH3BGRL,8148800,7486800,24709000,19133000,5099500,4085300,8348700,6995000,4468600,4736700,22126000,20716000,10976000,10375000,8324700,8085000,8324700,8085000,13984000,11122000
O75369,"Filamin-B, FLN-B (ABP-278) (ABP-280 homolog) (Actin-binding-like protein) (Beta-filamin) (Filamin homolog 1, Fh1) (Filamin-3) (Thyroid autoantigen) (Truncated actin-binding protein, Truncated ABP)",FLNB,2600800,2607900,7851300,6436500,2844900,2162200,2095400,2168900,5033000,4930800,6360700,6169100,3358200,3278600,4035600,3586100,4050300,3587400,3724600,2864300
O75390,"Citrate synthase, mitochondrial, EC 2.3.3.1 (Citrate (Si)-synthase)",CS,17625000,15147000,20907000,17260000,8869900,7143000,18161000,14997000,12357000,11680000,24409000,28508000,12247000,12499000,14856000,14079000,14856000,14079000,12321000,9058100
O75396,"Vesicle-trafficking protein SEC22b (ER-Golgi SNARE of 24 kDa, ERS-24, ERS24) (SEC22 vesicle-trafficking protein homolog B) (SEC22 vesicle-trafficking protein-like 1)",SEC22B,4987700,3410400,8144500,8334200,5554100,5121500,4909500,3745500,4986700,6631700,3800900,3516500,2290800,1843300,2083900,2129000,2083900,2129000,4115600,2179600
O75436,"Vacuolar protein sorting-associated protein 26A (Vesicle protein sorting 26A, hVPS26)",VPS26A,2219900,1635900,3756900,2323100,2078300,1627100,1750300,2102100,1683600,1292800,1789500,1490600,931530,1144100,984580,1370900,984580,1370900,2053800,1673200
O75489,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial, EC 7.1.1.2 (Complex I-30kD, CI-30kD) (NADH-ubiquinone oxidoreductase 30 kDa subunit)",NDUFS3,1941100,1420200,3744100,2795100,1354500,1133900,3203100,2990600,5384100,4349100,3106300,2467700,1124400,1304000,2465800,3729500,2465800,3729500,1172100,764780
O75531,"Barrier-to-autointegration factor (Breakpoint cluster region protein 1) [Cleaved into: Barrier-to-autointegration factor, N-terminally processed ]",BANF1,3145400,2239800,4091400,1182100,0,0,1161900,907130,2781700,1491800,6128600,4328300,4003600,2971500,1555500,3243500,1555500,3243500,2291300,462410
O75602,Sperm-associated antigen 6 (Protein PF16 homolog) (Repro-SA-1) (Sperm flagellar protein),SPAG6,6756800,4018400,5014300,3702100,2492400,1659600,564810,459210,1423400,1394900,1123300,1487800,837070,782800,1355100,801990,1355100,801990,694800,564490
O75608,"Acyl-protein thioesterase 1, APT-1, hAPT1, EC 3.1.2.- (Lysophospholipase 1) (Lysophospholipase I, LPL-I, LysoPLA I) (Palmitoyl-protein hydrolase, EC 3.1.2.22)",LYPLA1,1952500,1836600,5522100,5394400,1983300,2737300,1678600,1998300,1892200,1838800,5020800,4841900,2210900,1709000,2452100,2011800,2452100,2011800,2777000,2081200
O75688,"Protein phosphatase 1B, EC 3.1.3.16 (Protein phosphatase 2C isoform beta, PP2C-beta)",PPM1B,7595400,6791000,9945800,7114000,8264800,6725900,10926000,6497600,4876100,4112000,17592000,11658000,5597600,5140200,9941800,6997700,9941800,6997700,11275000,7303700
O75746,Calcium-binding mitochondrial carrier protein Aralar1 (Mitochondrial aspartate glutamate carrier 1) (Solute carrier family 25 member 12),SLC25A12,3981400,1169200,1251700,930240,737880,0,847890,807450,1171800,2571500,884710,893330,590800,718820,857970,705050,857970,705050,537270,520690
O75828,"Carbonyl reductase [NADPH] 3, EC 1.1.1.184 (NADPH-dependent carbonyl reductase 3) (Quinone reductase CBR3, EC 1.6.5.10) (Short chain dehydrogenase/reductase family 21C member 2)",CBR3,29760000,24242000,25952000,20131000,17173000,14870000,7066400,6011700,18816000,13248000,14333000,9052500,4808700,3892200,4373600,3719900,4373600,3719900,6805600,6079400
O75832,26S proteasome non-ATPase regulatory subunit 10 (26S proteasome regulatory subunit p28) (Gankyrin) (p28(GANK)),PSMD10,2966900,2465900,3355800,3316200,4824100,1640000,4263100,3163000,1486300,1600800,6885300,1877600,1019900,929640,1480200,1517800,1480200,1517800,2173800,5007600
O75874,"Isocitrate dehydrogenase [NADP] cytoplasmic, IDH, IDH1, EC 1.1.1.42 (Cytosolic NADP-isocitrate dehydrogenase) (IDPc) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)",IDH1,20714000,16333000,52120000,41311000,17482000,13679000,22898000,17440000,24005000,22144000,32699000,27713000,14357000,14229000,14963000,13915000,14963000,13915000,28361000,23057000
O75884,"Serine hydrolase RBBP9, EC 3.-.-.- (B5T-overexpressed gene protein, Protein BOG) (Retinoblastoma-binding protein 10, RBBP-10) (Retinoblastoma-binding protein 9, RBBP-9)",RBBP9,2554500,2055100,5041700,4094000,0,0,2271000,1883900,1140600,0,2406900,2404300,1862800,2313300,1380100,0,1380100,0,2396900,2895100
O75891,"Cytosolic 10-formyltetrahydrofolate dehydrogenase, 10-FTHFDH, FDH, EC 1.5.1.6 (Aldehyde dehydrogenase family 1 member L1)",ALDH1L1,6017000,4622900,9997600,8782700,2929200,3222500,4175300,2795600,1804500,1585600,10707000,6863700,3792000,4277500,1727600,1323700,1727600,1323700,3766300,2325100
O75915,"PRA1 family protein 3 (ADP-ribosylation factor-like protein 6-interacting protein 5, ARL-6-interacting protein 5, Aip-5) (Cytoskeleton-related vitamin A-responsive protein) (Dermal papilla-derived protein 11) (GTRAP3-18) (Glutamate transporter EAAC1-interacting protein) (JM5) (Prenylated Rab acceptor protein 2) (Protein JWa) (Putative MAPK-activating protein PM27)",ARL6IP5,1021900,1124300,2290600,2030400,0,605680,1285900,1125300,3137900,3092900,1516300,1861200,1798200,2156100,1019800,0,0,0,2352500,1853200
O75947,"ATP synthase subunit d, mitochondrial, ATPase subunit d (ATP synthase peripheral stalk subunit d)",ATP5PD,9102700,7266500,22143000,18511000,9813300,8823100,12205000,11185000,15399000,10393000,20573000,23200000,14889000,13158000,14009000,13051000,14009000,13051000,12808000,7639600
O75964,"ATP synthase subunit g, mitochondrial, ATPase subunit g (ATP synthase membrane subunit g)",ATP5MG,13427000,12185000,27378000,21471000,8656300,7554900,14254000,12823000,16152000,11937000,16777000,16788000,13481000,11259000,19908000,15770000,19908000,15770000,16372000,9910300
O76062,"Delta(14)-sterol reductase TM7SF2, Delta-14-SR, EC 1.3.1.70 (3-beta-hydroxysterol Delta (14)-reductase) (Another new gene 1 protein) (C-14 sterol reductase, C14SR) (Putative sterol reductase SR-1) (Sterol C14-reductase) (Transmembrane 7 superfamily member 2)",TM7SF2,752140,812220,2385100,2170300,1057200,1051300,0,0,3549200,1684300,2153100,1693900,979510,1423800,1169800,1104600,1169800,1104600,1625000,1945400
O94760,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1, DDAH-1, Dimethylarginine dimethylaminohydrolase 1, EC 3.5.3.18 (DDAHI) (Dimethylargininase-1)",DDAH1,22275000,15443000,29712000,23513000,8429500,6066900,4692700,4113900,7304800,4608100,8885500,9305300,5673100,7819600,7646600,6649600,7646600,6649600,6007400,5731500
O94811,"Tubulin polymerization-promoting protein, TPPP, EC 3.6.5.- (25 kDa brain-specific protein) (TPPP/p25) (p24) (p25-alpha)",TPPP,2675800,2315200,1504300,4640200,0,0,519760,547340,1768800,1587400,632020,501500,501200,584580,735610,588440,735610,588440,0,356920
O94826,Mitochondrial import receptor subunit TOM70 (Mitochondrial precursor proteins import receptor) (Translocase of outer membrane 70 kDa subunit) (Translocase of outer mitochondrial membrane protein 70),TOMM70,1564300,1329100,1726700,1314100,1102700,780900,1261500,3813700,5025700,1921700,620940,995290,0,0,0,635900,0,635900,995530,0
O94874,"E3 UFM1-protein ligase 1, EC 2.3.2.- (E3 UFM1-protein transferase 1) (Multiple alpha-helix protein located at ER) (Novel LZAP-binding protein) (Regulator of C53/LZAP and DDRGK1)",UFL1,1297500,1412000,1435000,1851100,1292600,1077600,982340,908490,1880800,0,749680,774430,0,682590,0,0,0,0,947170,480450
O94905,"Erlin-2 (Endoplasmic reticulum lipid raft-associated protein 2) (Stomatin-prohibitin-flotillin-HflC/K domain-containing protein 2, SPFH domain-containing protein 2)",ERLIN2,10677000,9816100,13746000,10803000,2961900,2855200,3865800,2572600,10161000,7159800,10875000,11088000,6656000,6695600,7437800,6824200,7437800,6824200,7649400,5180600
O94979,Protein transport protein Sec31A (ABP125) (ABP130) (SEC31-like protein 1) (SEC31-related protein A) (Web1-like protein),SEC31A,2571200,2309900,1522100,3849300,4734700,5978800,1405600,1594800,805040,1375600,581360,548960,375230,364260,296210,481630,296210,481630,651920,252620
O95168,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 (Complex I-B15, CI-B15) (NADH-ubiquinone oxidoreductase B15 subunit)",NDUFB4,2791200,1807400,6124100,3047800,782240,719830,3666000,4228900,1575900,1522600,4611900,3383200,1780100,1570700,2321600,1811100,2321600,1811100,1865800,1377900
O95197,"Reticulon-3 (Homolog of ASY protein, HAP) (Neuroendocrine-specific protein-like 2, NSP-like protein 2) (Neuroendocrine-specific protein-like II, NSP-like protein II, NSPLII)",RTN3,2113000,2089000,10171000,3226700,1882200,1408100,1814300,2090100,3846100,3758600,4775200,4829100,2573000,2139200,2228400,2120700,2228400,2120700,3446700,0
O95292,"Vesicle-associated membrane protein-associated protein B/C, VAMP-B/VAMP-C, VAMP-associated protein B/C, VAP-B/VAP-C",VAPB,465510,2018800,5843900,3708000,0,0,2307000,2222200,2106900,1709200,8601500,4275400,1100100,1137400,878070,591660,878070,591660,603610,3236500
O95299,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial (Complex I-42kD, CI-42kD) (NADH-ubiquinone oxidoreductase 42 kDa subunit)",NDUFA10,1956700,1282700,4105700,3350000,0,0,2734200,2323500,0,1416800,1712300,6480800,1289600,1134500,1946800,1370300,1946800,1370300,416940,1522400
O95336,"6-phosphogluconolactonase, 6PGL, EC 3.1.1.31",PGLS,19349000,14804000,28683000,24109000,8242500,5662600,10041000,8245500,10612000,12797000,12636000,11640000,5885900,5701800,6515500,6631400,6515500,6631400,11246000,8821300
O95394,"Phosphoacetylglucosamine mutase, PAGM, EC 5.4.2.3 (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (Phosphoglucomutase-3, PGM 3)",PGM3,5064700,4377400,8739500,7880200,4799400,3174600,2212100,1733500,1281800,1903900,5711500,6488600,2362300,1555000,2501900,2064600,2501900,2064600,2894300,2052700
O95433,"Activator of 90 kDa heat shock protein ATPase homolog 1, AHA1 (p38)",AHSA1,6854300,1219300,7285500,5987600,3872100,1388900,5842400,812210,2348800,19750000,3989300,5777600,525990,3483800,457620,702430,590330,702430,6266900,2468100
O95571,"Persulfide dioxygenase ETHE1, mitochondrial, EC 1.13.11.18 (Ethylmalonic encephalopathy protein 1) (Hepatoma subtracted clone one protein) (Sulfur dioxygenase ETHE1)",ETHE1,2172200,1175900,2124600,1587600,1113900,918930,4455100,2256200,4253200,2697800,1625100,1355900,962270,1960300,2478300,1887400,2478300,1887400,1556400,1244900
O95716,Ras-related protein Rab-3D,RAB3D,1369500,1272500,9771600,7440600,6101000,2930400,4945600,3281800,2721700,2571600,4028600,4642400,1017400,1123900,1763900,1056200,1763900,1056200,3863000,2401700
O95757,"Heat shock 70 kDa protein 4L (Heat shock 70-related protein APG-1) (Heat-shock protein family A member 4-like protein, HSPA4-like protein) (Osmotic stress protein 94)",HSPA4L,5666400,1598800,1462500,1317300,1040400,1071600,916770,943770,1225300,0,932990,583240,680330,715880,488570,362250,488570,362250,0,0
O95782,AP-2 complex subunit alpha-1 (100 kDa coated vesicle protein A) (Adaptor protein complex AP-2 subunit alpha-1) (Adaptor-related protein complex 2 subunit alpha-1) (Alpha-adaptin A) (Alpha1-adaptin) (Clathrin assembly protein complex 2 alpha-A large chain) (Plasma membrane adaptor HA2/AP2 adaptin alpha A subunit),AP2A1,4237000,4100400,3476200,2272800,1654100,1520000,2326000,1517800,1978700,1665500,1949900,3044900,425430,943020,0,1474700,0,1474700,1561800,1614700
O95831,"Apoptosis-inducing factor 1, mitochondrial, EC 1.6.99.- (Programmed cell death protein 8)",AIFM1,3040100,2992700,6815500,6001900,2998900,2737700,2487600,2622500,5449600,5354700,6284100,5776100,4795900,4746200,5327000,4386700,5327000,4386700,4174300,3316000
O95834,"Echinoderm microtubule-associated protein-like 2, EMAP-2, HuEMAP-2",EML2,9243000,7997500,18263000,15250000,7250200,6130900,4088800,4115200,8216200,6968300,14437000,11815000,8320000,8217900,6424500,6602100,6424500,6602100,6767700,5866600
O95837,"Guanine nucleotide-binding protein subunit alpha-14, G alpha-14, G-protein subunit alpha-14",GNA14,972910,177670,3861900,3098000,2035700,815770,1398400,151310,0,0,796930,3303300,673280,610560,693560,529940,693560,529940,813280,644410
O95861,"3'(2'),5'-bisphosphate nucleotidase 1, EC 3.1.3.7 (Bisphosphate 3'-nucleotidase 1) (PAP-inositol 1,4-phosphatase, PIP)",BPNT1,3004900,3336100,7643300,4512000,2132400,1781800,3655300,2490600,2553100,2293600,2453800,4340400,1955900,2146000,1487500,1214000,1487500,1214000,3877800,4101000
O95865,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2, DDAH-2, Dimethylarginine dimethylaminohydrolase 2, EC 3.5.3.18 (DDAHII) (Dimethylargininase-2) (Protein G6a) (S-phase protein)",DDAH2,4012200,3777700,5474900,4095700,3831200,3289200,1633500,1464400,3278800,3283300,3373800,3581900,1614800,1314000,1838600,2244100,1838600,2244100,3138200,3450000
O95969,Secretoglobin family 1D member 2 (Lipophilin-B),SCGB1D2,7644100,5573000,3577800,2690700,14276000,9439900,0,291730,90462000,27594000,417400,265430,661040,674450,4297400,3635300,4297400,3635300,556190,573440
O95994,"Anterior gradient protein 2 homolog, AG-2, hAG-2 (HPC8) (Secreted cement gland protein XAG-2 homolog)",AGR2,102310000,74349000,310100000,268550016,95664000,93832000,127750000,109620000,51373000,42691000,339480000,398510016,85719000,91431000,146760000,141200000,146760000,141200000,102380000,77011000
O96000,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 (Complex I-PDSW, CI-PDSW) (NADH-ubiquinone oxidoreductase PDSW subunit)",NDUFB10,3182400,0,4780000,4095800,0,0,4534000,2619200,4305600,2270500,7049700,9693300,3292900,3124300,4674900,3060300,4674900,3060300,2996300,3323300
P00167,"Cytochrome b5 (Microsomal cytochrome b5 type A, MCB5)",CYB5A,347380,352070,15551000,4195700,1150300,1371200,5971300,1780000,3271600,2335800,8571400,11738000,2331600,3536700,1615500,1167600,1615500,1167600,5529000,6368200
P00326,"Alcohol dehydrogenase 1C, EC 1.1.1.1 (Alcohol dehydrogenase subunit gamma)",ADH1C,66787000,44854000,35442000,28166000,47175000,32770000,75533000,67937000,80362000,64394000,78836000,83266000,38083000,36653000,24954000,22244000,25208000,22244000,57772000,46382000
P00338,"L-lactate dehydrogenase A chain, LDH-A, EC 1.1.1.27 (Cell proliferation-inducing gene 19 protein) (LDH muscle subunit, LDH-M) (Renal carcinoma antigen NY-REN-59)",LDHA,32208000,25754000,42330000,32458000,38241000,29318000,63244000,50414000,28844000,23054000,59060000,56101000,19028000,19689000,20207000,19007000,20207000,19007000,43921000,35597000
