Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
P43121,Cell surface glycoprotein MUC18 (Cell surface glycoprotein P1H12) (Melanoma cell adhesion molecule) (Melanoma-associated antigen A32) (Melanoma-associated antigen MUC18) (S-endo 1 endothelial-associated antigen) (CD antigen CD146),MCAM,2882500,2789800,4708900,3332400,1188600,3110900,2212300,6587600,2242400,1320800,0,972720,2327300,5012000,1352500,0,2052100,2312800,1928200,1826100,3019000,2498300,948530,4645500,6034200,1356700,1328500,3621400,2891800,2288100,4990400,0,2081900,3845900,3928200,0,4349300,1095600,2525100,4259400,1661900,1963800,2172100,2020200,0,1365600,983840,4745500,0,231630,3381800,4238400,2661800,1087200,4630900,1593700,0,3164100,4091000,3066100,2770000,3034900,1417000,1986200,3202800,3123200,2003200,128620,406430,2819100,340160,3050700,2518400,2610200
P43251,"Biotinidase, Biotinase, EC 3.5.1.12",BTD,11163000,4703100,9420300,0,19925000,17640000,5779700,45115000,17225000,6776600,10889000,19711000,4977400,17365000,12965000,5634300,14057000,13513000,2583900,1940600,22459000,4846000,3583200,472550,7452100,55253000,17397000,9797300,7582400,10209000,30405000,7988400,12174000,76359000,12807000,1440700,8468400,15026000,14092000,4089700,9918700,9149700,7876700,12427000,5131500,7351400,0,10410000,0,6732900,67184000,16580000,18336000,2078800,34418000,51277000,1074500,21861000,40790000,103770000,30590000,12482000,8665400,6886600,8478400,13301000,6495400,888680,0,26246000,11260000,10256000,20932000,7105000
P43652,"Afamin (Alpha-albumin, Alpha-Alb)",AFM,159960000,58390000,89124000,102820000,250520000,208860000,38790000,798390016,33381000,139790000,108030000,189670000,79692000,74363000,148620000,58707000,76094000,95359000,27478000,48519000,189150000,103590000,48375000,242520000,48523000,239620000,54897000,152280000,132880000,216810000,410800000,62136000,79221000,360200000,125220000,11883000,73251000,173290000,221250000,89257000,143330000,205800000,86311000,57087000,70308000,71071000,62925000,88920000,70083000,7075400,365580000,440270016,130940000,34260000,147370000,195750000,42595000,220880000,414489984,434120000,169970000,134800000,157400000,59427000,327640000,195130000,65913000,8938900,31102000,217350000,69035000,73271000,248510000,118760000
P48740,"Mannan-binding lectin serine protease 1, EC 3.4.21.- (Complement factor MASP-3) (Complement-activating component of Ra-reactive factor) (Mannose-binding lectin-associated serine protease 1, MASP-1) (Mannose-binding protein-associated serine protease) (Ra-reactive factor serine protease p100, RaRF) (Serine protease 5) [Cleaved into: Mannan-binding lectin serine protease 1 heavy chain; Mannan-binding lectin serine protease 1 light chain ]",MASP1,3142700,2235700,3493800,7611600,3123500,2424600,974890,13388000,1280700,1709100,613930,1153100,0,2015100,5110000,1591100,1330400,3148800,1381500,1752800,6248300,4719300,4801700,3825200,3347000,8746600,2226900,9902200,3212900,3910300,4947400,2334500,12267000,2473100,7633500,1545500,1624700,8442900,5081800,1208200,5814600,3040600,2735800,2004000,2682300,6939500,740100,4214800,1729000,620320,7170600,2598300,5450600,1355100,13569000,11335000,926050,6549600,5931300,16723000,5446800,5092600,4753600,4242600,9736200,8221400,2495700,856730,1324300,6358300,8073500,6532000,4913800,8837500
P49747,"Cartilage oligomeric matrix protein, COMP (Thrombospondin-5, TSP5)",COMP,1448100,34854000,2233600,5579300,1715400,1213800,1611700,9105100,990490,0,0,1752200,0,1772700,908340,1466100,331680,2505800,342370,1726400,5596000,4525200,453710,8113800,14327000,784000,0,2730800,1652400,1424300,1294900,0,2941100,2127500,2049400,196600,2310600,1208500,1202200,865200,2286700,686440,386350,3013100,0,1554800,498850,2147200,0,0,7315500,2876100,3650300,735160,2823200,3128000,0,1528600,5363200,9454200,2845000,6025000,1046600,2419800,3600100,11557000,1011400,218590,1971200,3910000,12714000,3386700,3450900,4204300
P49908,"Selenoprotein P, SeP",SELENOP,10024000,4562800,9580200,6286200,3321000,9517300,17482000,59491000,6689000,3711400,14310000,8493600,14338000,22941000,9062000,6921700,7278300,8855400,4682400,7401700,35934000,14415000,6292500,12151000,15215000,19182000,11844000,14730000,20009000,29205000,41720000,4662300,29198000,29625000,40700000,674360,3571100,11328000,18798000,13624000,11126000,13272000,13622000,7770700,4875300,18397000,3115300,23527000,8375900,2551500,43850000,27779000,44120000,11241000,15803000,32644000,5603700,20549000,22145000,8706800,13617000,25966000,10651000,6377200,35891000,17572000,4720600,692060,4202800,18868000,3335300,5293100,7149300,5955900
P49913,"Cathelicidin antimicrobial peptide (18 kDa cationic antimicrobial protein, CAP-18, hCAP-18) [Cleaved into: Antibacterial peptide FALL-39 (FALL-39 peptide antibiotic); Antibacterial peptide LL-37 ]",CAMP,5261500,397890,963760,200530,0,4466800,1201100,10402000,2198100,0,0,0,0,4950300,689930,4691800,952380,1458300,353410,4733900,2495200,554040,2321700,671380,539200,11344000,0,964980,238810,1176000,3218600,0,0,1007900,2287700,0,0,1766500,0,671160,699360,778170,9285400,2266500,654090,1984500,0,6365200,0,0,1704900,0,1698600,892090,801140,13431000,0,913700,5103200,4602200,0,3949600,316700,0,1618500,1497600,356430,0,335140,0,0,411090,3524300,0
P51884,"Lumican (Keratan sulfate proteoglycan lumican, KSPG lumican)",LUM,23531000,30145000,6905300,12815000,45781000,17355000,1636000,79715000,9142600,5098000,193250,4027100,11682000,1389000,49448000,2982100,2621400,15083000,2515800,32264000,20838000,14553000,10146000,31999000,8976400,24061000,4211500,11343000,17589000,30693000,28986000,15892000,13056000,55562000,16221000,3436600,13947000,38086000,14090000,3183700,42647000,11978000,3399400,16994000,15154000,19996000,5541000,26915000,5486400,1755100,149230000,22587000,15681000,20468000,49998000,58785000,3687700,54215000,137180000,132770000,23016000,12417000,35422000,15508000,15265000,18990000,11325000,6492000,10762000,40086000,47619000,16800000,30920000,18031000
P54108,"Cysteine-rich secretory protein 3, CRISP-3 (Specific granule protein of 28 kDa, SGP28)",CRISP3,12419000,8054400,348920,5509400,4827100,8506400,4188300,9530800,3749500,0,0,3749200,7876800,0,7710600,7107200,3603300,11681000,568720,18552000,2721200,3971500,3479500,6008000,3097100,8044300,2856700,4560100,4030300,2184600,4613500,3246600,4781000,1910700,5466300,1006400,6926800,6256400,4719800,2269400,1446900,3516600,4268400,9241100,1448500,2394200,1918700,3791300,874080,626340,7322400,2766100,5221900,2892000,5914400,19495000,1811500,9515600,1816300,28173000,3112100,2307300,6642700,1577100,1959300,4634500,1944300,835690,6759000,6810100,2506600,4364800,3995800,4216200
P55056,"Apolipoprotein C-IV, Apo-CIV, ApoC-IV (Apolipoprotein C4)",APOC4,5457500,1377600,0,8220800,3870500,10927000,10209000,35072000,1112300,10376000,2729500,5323900,3012300,7167400,3097100,1457700,5996800,3564700,1343700,21320000,8542300,10520000,0,4933600,898390,42256000,1392000,6311400,1439700,27358000,5851200,8968200,7073700,7760600,19792000,0,1994200,1059300,10691000,1497400,1254600,3743400,858490,2514600,0,7218400,234830,4496100,0,0,15466000,6089000,10750000,1913900,4511600,33103000,372070,4865500,28705000,8190200,1805800,3400300,16446000,631800,17366000,20172000,1493100,184750,562340,7576800,1702900,749740,7321500,1680400
P59666,"Neutrophil defensin 3 (Defensin, alpha 3) (HNP-3, HP-3, HP3) [Cleaved into: HP 3-56; Neutrophil defensin 2 (HNP-2, HP-2, HP2) ]",DEFA3,4183300,20925000,6287000,3205800,0,3649300,72254000,3842600,1984800,0,0,1656600,0,2585800,10396000,3154000,2485700,15283000,854560,10522000,9544600,5657500,1958400,2545300,1803700,4577200,0,1688900,3394000,110750000,28100000,2233600,12014000,16492000,2924700,1704800,2341800,59037000,6834700,114180000,34855000,8164200,65001000,40835000,16553000,5982600,31776000,5679400,4961600,6968200,1303600,2171700,23434000,11657000,118590000,8294000,2039200,36201000,82467000,8431800,6058400,838290,12223000,3620400,11284000,2451400,13272000,2497100,24241000,4926500,7104900,745220,7810400,3670200
P60174,"Triosephosphate isomerase, TIM, EC 5.3.1.1 (Methylglyoxal synthase, EC 4.2.3.3) (Triose-phosphate isomerase)",TPI1,3323100,12635000,520960,5875100,369330,14698000,11713000,11846000,2829500,4573800,881470,1198500,6576200,4526500,13168000,8090400,1417200,922500,1015100,148550,1379200,2981000,1985400,5224300,4956100,2409600,1435100,2481800,3185400,10772000,3748500,1367800,6440000,5882900,8553000,588310,2796700,13706000,293220,6135900,22828000,1665300,7333100,10387000,69491000,2533900,14931000,5677800,0,551590,3878300,1669100,9726700,5546800,11374000,10984000,235470,7079100,42522000,3312500,67672000,1448500,2742100,1792600,3014400,4114000,3555500,85786,3787000,2089500,461920,3035500,2406200,3364300
P61626,"Lysozyme C, EC 3.2.1.17 (1,4-beta-N-acetylmuramidase C)",LYZ,30458000,17356000,8827700,9108300,3236400,9477000,40396000,46608000,14151000,10427000,12288000,9476700,35178000,28377000,13006000,8736500,11617000,26980000,3646800,6185900,9723000,9810700,5650100,10129000,8862900,13223000,3999300,3882000,3817000,29599000,11226000,2710800,6595900,31782000,10439000,1081500,9649900,26808000,4018200,20031000,22643000,13653000,35323000,16524000,14001000,8441800,4814600,23665000,212600,3910400,30299000,11775000,5638400,7497600,15793000,7148600,25292000,5822500,37026000,37556000,18838000,16460000,17020000,4695900,14969000,18246000,10448000,743830,18918000,11001000,7745500,5385700,8990000,9469600
P61769,Beta-2-microglobulin [Cleaved into: Beta-2-microglobulin form pI 5.3 ],B2M,92654000,198310000,36294000,52945000,20511000,21542000,63827000,63064000,44753000,0,59110000,12346000,186870000,38928000,30878000,57082000,42598000,46294000,40252000,64176000,43965000,69207000,18039000,32000000,47617000,101240000,38297000,61038000,36717000,53790000,24081000,23675000,37216000,157380000,83274000,14860000,56618000,28495000,36922000,43193000,67447000,59945000,47097000,39126000,48417000,35150000,7645100,52807000,7139500,5907400,67440000,25636000,29454000,11045000,47582000,25632000,2886800,28781000,82658000,468840000,139980000,18263000,82656000,21308000,30218000,82039000,48361000,3307900,45411000,39981000,40904000,29735000,134270000,77678000
P62263,40S ribosomal protein S14 (Small ribosomal subunit protein uS11),RPS14,14974000,13654000,15789000,15676000,0,0,0,0,0,18090000,20415000,28014000,13425000,10832000,12534000,20467000,10519000,9758100,7057400,12607000,8817900,11700000,8048800,18825000,11533000,17960000,9225500,17649000,16459000,8183300,4576600,5837900,5900200,11101000,0,9008500,5488300,12609000,0,4737000,4753000,13886000,10381000,6956300,0,5654000,7154300,7368000,11542000,4442700,13119000,19373000,4605200,3175900,6723800,7229200,5865300,7335000,55075000,0,27354000,0,3378300,0,12466000,15804000,7918300,0,7880000,8079700,6950100,0,0,10469000
P62328,"Thymosin beta-4, T beta-4 (Fx) [Cleaved into: Hematopoietic system regulatory peptide (Seraspenide) ]",TMSB4X,1030000,8773900,4278800,50718000,108570000,146310000,99988000,496400000,10080000,0,1246100,8346300,250400000,27922000,25326000,81380000,8514300,2846000,10823000,219780000,32235000,26978000,160350000,49504000,58201000,33340000,37846000,43958000,47382000,35974000,8846000,84837000,85348000,70078000,60680000,18812000,68820000,38847000,6828000,71979000,36589000,11867000,51436000,67560000,24528000,36718000,72174000,7699400,7655700,4925200,88385000,56892000,142620000,14486000,115890000,160080000,11142000,103520000,184590000,17614000,242850000,29020000,21391000,50219000,61181000,92567000,8744000,2111400,12618000,15382000,39584000,25124000,42793000,53724000
P62805,Histone H4,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4-16,48496,8154400,20826,174430,0,33579,0,0,0,0,0,0,27721,0,1188800,29237,18506,27573,7231,63793,86885,14048,0,28665,0,1387000,0,0,21214,84111000,124330,0,18208,136270,1935300,0,29315,3687800,15486,3734300,1553800,55860,710760,14874000,2144600,1458300,83981000,32996,27779,13855,118250,0,28232,19408,1018200,815170,763800,29099,257480000,1984900,226070000,0,33737,0,34722,35613,35634,71975,0,0,50791,0,25413,0
P62937,"Peptidyl-prolyl cis-trans isomerase A, PPIase A, EC 5.2.1.8 (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) [Cleaved into: Peptidyl-prolyl cis-trans isomerase A, N-terminally processed ]",PPIA,0,2093000,0,168970,293910,3573400,0,3111400,273620,0,317310,0,103640,495080,2307800,1671000,222800,200810,47918,46786,943800,2808100,196820,581060,2095800,276020,1402500,861890,788750,14531000,1917300,447050,14392000,1596700,6050300,171460,7676500,2346100,0,1789600,20790000,199270,2426100,5739300,62189000,2171900,26447000,2830300,594620,152030,5220800,0,29022000,5243700,7441600,12037000,185490,10155000,38712000,5402600,115850000,1460900,2007100,5589500,2043800,3578600,0,582920,2783100,1761300,1271400,2560800,462660,1800100
P63104,"14-3-3 protein zeta/delta (Protein kinase C inhibitor protein 1, KCIP-1)",YWHAZ,1659100,4717900,587700,11978000,6429900,15652000,9893800,17080000,2738600,0,0,716410,1162200,400340,1407900,31051000,454890,956920,699220,87026,1281700,12037000,9644800,14891000,23506000,3101700,8050600,10141000,12200000,14715000,1509700,5639600,20251000,4227100,6098900,2030600,18777000,13926000,922080,3885600,14213000,855540,2701000,11105000,75685000,2105200,31309000,2297800,0,1369700,30222000,6109400,52945000,4840300,11832000,51283000,604690,21309000,83568000,4177500,115610000,1913700,4434200,7337200,2888300,18898000,1973300,419820,8744700,2458000,3643900,4712900,7641800,8436200
P63261,"Actin, cytoplasmic 2 (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed ]",ACTG1,15854000,124460000,20066000,107910000,97106000,279380000,99912000,847340032,42249000,1199800,79745000,29254000,159230000,12962000,15533000,301409984,18894000,10035000,7260600,49562000,28870000,49713000,234290000,75686000,81180000,55635000,105360000,86088000,115180000,146670000,33416000,155450000,156690000,50914000,53309000,59516000,99304000,204770000,28524000,90873000,174230000,24960000,57121000,120310000,603800000,24304000,450740000,15523000,38846000,34212000,375080000,80729000,295270016,20838000,451680000,496870016,14497000,728049984,1145900032,104110000,1205900032,40508000,101930000,220550000,62942000,170130000,48392000,8951600,88340000,16387000,174360000,52435000,146480000,93831000
P67936,Tropomyosin alpha-4 chain (TM30p1) (Tropomyosin-4),TPM4,501990,1283400,2583600,35671000,33185000,135000000,88561000,341460000,22435000,650160,34907000,9914900,191130000,1611700,4047100,147090000,11832000,777350,6952700,57231000,1763700,20505000,46532000,39022000,62670000,987740,49080000,41818000,38660000,3513200,152150,14408000,53083000,2077800,10040000,6202600,32393000,3845000,321420,18860000,11898000,2095300,3614000,5089800,11760000,3274300,23226000,571800,102620,3174700,43514000,9325800,108130000,5185500,35206000,68705000,0,68957000,107970000,1429300,95567000,17349000,7427600,28641000,34840000,59547000,8838500,797280,31262000,2327400,9501200,26689000,14326000,38253000
P68032,"Actin, alpha cardiac muscle 1 (Alpha-cardiac actin) [Cleaved into: Actin, alpha cardiac muscle 1, intermediate form ]",ACTC1,0,1322900,0,0,0,511000,0,158220000,0,0,0,0,8098200,481350,0,5557300,0,0,0,952570,6665600,2155600,22111000,6184600,4318100,11525000,2538100,5703200,12265000,13207000,5769200,43862000,17902000,7439600,3145500,8714200,4955300,13489000,5921500,194680,50580000,223440,501920,15207000,43952000,1588400,88048000,734210,0,382920,96723000,0,29561000,957870,108740000,140220000,1361700,82166000,292220000,16307000,134760000,4426700,18690000,17814000,6879600,15684000,3332200,611270,0,3089700,41778000,683680,42414000,11287000
P68871,Hemoglobin subunit beta (Beta-globin) (Hemoglobin beta chain) [Cleaved into: LVV-hemorphin-7; Spinorphin ],HBB,328710016,4639499776,1064800000,1494599936,339209984,238640000,1148700032,1876600064,1082700032,96245000,167820000,896360000,1051699968,454760000,6235500032,128620000,987900032,855800000,319540000,1344700032,55638000,389249984,1878400000,344230016,277790016,9136600064,471680000,553630016,1056200000,14823999488,2117600000,2059299968,144230000,339590016,982259968,114970000,334649984,10286999552,3107500032,666809984,27339999232,1333699968,1182700032,482220000,3318599936,831910016,1142200064,2135299968,546419968,503060000,1175500032,4785999872,101960000,5623300096,11770000384,9695899648,1295600000,382190016,2892900096,3169200128,4566900224,4319200256,552960000,156600000,1041699968,427500000,2200399872,337400000,531860000,1289600000,212180000,369300000,4553200128,833689984
P69905,Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain),HBA1; HBA2,107010000,1020400000,468449984,717809984,109350000,107890000,407270016,1075100032,638440000,59661000,69939000,364689984,465880000,313600000,4166099968,98646000,316380000,395320000,152800000,499049984,24655000,188400000,473230016,106900000,128770000,3605900032,299700000,258990000,532369984,7192900096,1330300032,755859968,83225000,150890000,505569984,50133000,151760000,5080399872,1486800000,290440000,9820300288,608569984,751100032,354310016,1848300032,476350016,448340000,1210300032,295590016,301969984,465260000,2012099968,69934000,3092100096,3194400000,3819399936,857030016,223620000,1774899968,4040900096,1989699968,1759000064,231670000,106570000,485350016,238160000,923200000,44020000,269940000,689280000,84558000,151400000,1888099968,566739968
P80108,"Phosphatidylinositol-glycan-specific phospholipase D, PI-G PLD, EC 3.1.4.50 (Glycoprotein phospholipase D) (Glycosyl-phosphatidylinositol-specific phospholipase D, GPI-PLD, GPI-specific phospholipase D)",GPLD1,5438100,6210600,2593800,24637000,17266000,24108000,823420,189260000,4504500,2042800,3451700,16404000,12613000,15128000,12715000,6711500,22557000,21812000,2597900,9327800,17746000,18497000,10014000,32371000,9433800,54546000,3647000,42146000,23773000,10149000,65768000,14370000,35049000,7736900,71265000,3511000,3330200,46904000,27288000,5858000,21902000,9412000,10064000,3496800,6082400,19254000,8777300,16824000,5102000,2374600,134700000,57619000,42775000,6219500,18497000,61485000,12366000,70160000,150420000,58050000,6094900,11295000,21616000,14532000,37555000,45742000,4814000,3692600,2080400,29826000,131420000,4946100,28679000,16945000
P80748,Immunoglobulin lambda variable 3-21 (Ig lambda chain V-III region LOI) (Ig lambda chain V-V region DEL) (Ig lambda chain V-VII region MOT),IGLV3-21,4514200,1014400,17530000,0,4131300,0,3808900,46732000,0,0,0,0,3483400,507520,0,0,2206700,29135000,528150,66714000,918640,777540,31353000,0,1496800,2416700,648340,4569000,2534300,0,2504900,10931000,1575500,0,0,4547700,501540,3134500,0,19222000,4431700,999680,0,719780,3312400,0,750980,0,2622700,7038900,1468900,0,0,519960,15113000,1991300,1725100,3347200,7370200,12725000,3570400,11524000,80353000,31893000,15101000,0,52662000,6034700,1034600,9365500,87332000,0,8028900,3055100
P98160,"Basement membrane-specific heparan sulfate proteoglycan core protein, HSPG (Perlecan, PLC) [Cleaved into: Endorepellin; LG3 peptide ]",HSPG2,1688100,1850100,1001200,1311700,0,1045200,778570,0,1049000,0,0,0,0,919560,0,745390,0,1066300,516930,0,612770,2340800,1058900,2505800,1623300,0,1651800,845750,936380,638790,1933200,0,912240,6880500,1402500,0,439250,659360,532110,0,319310,883540,831160,533210,620570,581670,1386500,1803700,0,0,3172200,0,599640,732360,1029800,680820,0,2045900,20434000,837150,564130,845840,174150,430010,717070,1359600,387130,0,389560,739750,0,2429000,536720,590540
Q02383,"Semenogelin-2 (Semenogelin II, SGII)",SEMG2,82972,78092,18906,214680,16453,105630000,61906,190350000,890750016,21961000,81339,336170,0,0,529270,73171000,22354,105160,180250,80587,136770,258320,0,4426500,210710,0,101420,96192,102330,151060,61835,23755,82298,38227,78739,0,63455,16066,24916,5515600,44632,14250000,18107000,3271,87351,58812,22411,38852,14257,58317,20313,294930,112900,8238.599609,44588,0,28567,0,61538,90046,59838,33271,48238,0,0,188460,68138,0,737090,74364,0,75487,32840,54952
Q02985,"Complement factor H-related protein 3, FHR-3 (DOWN16) (H factor-like protein 3)",CFHR3,3680700,9196200,1325400,1747600,5922500,4755900,1296100,14058000,804790,0,2297700,10057000,8620000,4156400,25954000,2123300,3420500,18761000,3046300,10007000,6817100,8697900,1841300,7640200,2378100,4367300,1304200,2379000,2783600,1027900,1863400,2195100,1650600,3751500,1300900,1044900,3563100,3391200,7779900,13623000,2814600,4636900,5560500,22845000,9428400,395030,0,3817600,37420000,0,426090,2449600,1122000,840240,1159500,1313100,0,1346600,0,3753400,1870100,16005000,5821100,4980200,6123500,2498500,5721700,348500,7514900,8391200,3614900,1369200,16674000,901150
Q03591,"Complement factor H-related protein 1, FHR-1 (H factor-like protein 1, H-factor-like 1) (H36)",CFHR1,49627000,28756000,16887000,11063000,19242000,20079000,22401000,36969000,10130000,12705000,5516500,36929000,13874000,21013000,17792000,7340400,21199000,42742000,9474200,13263000,35817000,17264000,10630000,26893000,26498000,57605000,8295200,11280000,26671000,23128000,32903000,34210000,10833000,21144000,14326000,2199900,20466000,52213000,94817000,47138000,21994000,50912000,41715000,49322000,20507000,14634000,1512800,52630000,4779300,2744500,19111000,7729800,11124000,11748000,25084000,14870000,716370,22258000,21299000,58833000,25670000,38204000,109270000,15179000,27161000,14718000,11125000,1103600,17799000,30222000,24466000,7624300,157470000,15801000
Q04756,"Hepatocyte growth factor activator, HGF activator, HGFA, EC 3.4.21.- [Cleaved into: Hepatocyte growth factor activator short chain; Hepatocyte growth factor activator long chain ]",HGFAC,3255600,1715500,9528400,9762700,11056000,14077000,7272200,52222000,1750800,2557200,9313300,17372000,13180000,7537200,6197300,5411600,4319300,7397200,5994600,8134000,14436000,9904600,19484000,22157000,6781700,7637600,3899000,4220500,5318100,22617000,13739000,4527100,6431300,21793000,5281100,2007600,4580900,15655000,15664000,5993100,3561600,15689000,7689900,6391900,7882500,5650400,290730,11919000,3918900,324360,26364000,18291000,12185000,1352600,14028000,4499700,1365000,14319000,12593000,25048000,18499000,7705500,8324600,4423700,30731000,15504000,9389700,975420,1391100,9346400,6738400,6326100,4955300,9666700
Q06033,"Inter-alpha-trypsin inhibitor heavy chain H3, ITI heavy chain H3, ITI-HC3, Inter-alpha-inhibitor heavy chain 3 (Serum-derived hyaluronan-associated protein, SHAP)",ITIH3,129810000,137510000,73847000,183660000,24126000,47628000,65458000,214560000,33094000,20373000,17507000,15243000,15101000,104500000,76970000,32791000,19816000,92724000,12635000,102880000,244370000,57717000,167500000,45551000,96658000,173760000,123310000,125980000,133930000,50158000,86747000,114810000,160030000,145340000,146500000,17310000,140600000,103800000,256790000,62214000,241500000,60881000,73135000,186690000,52470000,191020000,21192000,223870000,51317000,6720200,139870000,99414000,54866000,26334000,244630000,149620000,23525000,79746000,80055000,287729984,204540000,66088000,175790000,46906000,89699000,121780000,80820000,5585800,66372000,56426000,37253000,94345000,250680000,118830000
Q08380,"Galectin-3-binding protein (Basement membrane autoantigen p105) (Lectin galactoside-binding soluble 3-binding protein) (Mac-2-binding protein, MAC2BP, Mac-2 BP) (Tumor-associated antigen 90K)",LGALS3BP,52879000,54638000,25876000,60168000,28613000,37264000,18556000,107350000,39711000,12201000,28648000,24681000,97223000,21801000,34748000,37551000,13855000,24232000,24554000,86461000,40975000,38109000,43830000,15167000,61415000,73063000,100140000,26136000,15787000,18774000,33327000,84454000,29500000,34875000,11186000,23546000,51621000,92052000,43017000,13801000,144990000,13476000,21222000,7921000,26204000,20984000,6076400,8559100,11657000,3566100,23357000,15774000,5453400,2708800,123150000,60699000,8134800,127850000,27110000,329380000,91731000,9292900,60366000,62874000,34894000,56713000,18097000,6050600,9709000,29726000,50041000,52502000,156260000,65617000
Q10588,"ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2, EC 3.2.2.6 (ADP-ribosyl cyclase 2) (Bone marrow stromal antigen 1, BST-1) (Cyclic ADP-ribose hydrolase 2, cADPr hydrolase 2) (CD antigen CD157)",BST1,1597200,0,1046200,808460,0,608030,2620000,2850900,983780,0,1700500,0,3496800,907270,1145100,1602500,771950,1219300,1740800,3241900,0,1007500,0,3203500,1871000,462860,1490200,1294900,544260,950460,1070900,455890,1502100,2031800,1283000,181320,0,0,0,0,755540,601810,654180,475160,0,858000,0,806610,0,0,991070,1087100,606750,321680,654370,0,0,848530,864980,1645200,995670,585120,303190,0,1375900,1115400,0,97528,885300,880590,441600,1892500,438450,943200
Q12805,"EGF-containing fibulin-like extracellular matrix protein 1 (Extracellular protein S1-5) (Fibrillin-like protein) (Fibulin-3, FIBL-3)",EFEMP1,5633700,10491000,9267100,9923500,657710,4839600,7291400,14252000,3684000,0,1145600,4015000,965650,7579800,4372100,4667000,2345200,7106200,1375600,3449000,2073500,17095000,7826300,3918300,20962000,2981500,7838000,7935100,8652600,3543000,8298400,4084300,7809400,1888100,9319400,1063100,6089400,5488600,4576500,7615700,4271700,7811600,1772900,4450700,2657900,6047800,1322300,10480000,0,188950,16471000,1414800,4897300,3039600,6698700,3874400,0,6366100,17809000,36328000,8006000,8931200,4537200,5926700,12291000,8841500,2976900,482140,2657700,3670300,4813200,3851900,5829400,7783600
Q13201,"Multimerin-1 (EMILIN-4) (Elastin microfibril interface located protein 4, Elastin microfibril interfacer 4) (Endothelial cell multimerin) [Cleaved into: Platelet glycoprotein Ia*; 155 kDa platelet multimerin, p-155, p155 ]",MMRN1,10832000,10503000,1955600,1869200,0,3278800,7721600,5878900,13785000,0,1047500,0,4952700,7642300,2553000,2816400,2048200,2833700,2067000,9967300,2977800,1442900,2725000,1272700,4205900,3742300,2803600,2900500,4061100,0,2071300,1191400,3812200,10081000,4484800,569240,0,2510900,898820,2837900,1843400,3810100,2880300,5641300,722710,2952000,0,4769600,0,455250,6843900,2034000,5451900,1244900,4092900,1609500,1224700,18747000,2698600,3597600,2702000,3119500,1101400,2811000,4489100,2421200,1784900,141470,2570900,2179900,850500,804190,0,3118700
Q13790,"Apolipoprotein F, Apo-F (Lipid transfer inhibitor protein, LTIP)",APOF,35997000,11526000,6980000,22631000,16848000,13951000,13416000,116290000,17157000,26190000,9538900,32286000,15732000,16482000,7972700,5444700,27964000,25077000,4288900,29106000,17097000,9388900,22520000,13978000,13475000,19342000,1426700,35263000,13523000,6654300,26338000,7756200,8067500,10644000,26864000,1361000,4753100,15011000,29450000,9948700,10122000,15757000,13318000,5287800,2591100,13464000,926000,18369000,5180400,1868500,14591000,14758000,12314000,4517700,23715000,9393700,3397000,9273600,36096000,63164000,13209000,43468000,5679900,10285000,21488000,52060000,11073000,3490900,10541000,9894900,7026200,0,33625000,15883000
Q14520,"Hyaluronan-binding protein 2, EC 3.4.21.- (Factor VII-activating protease) (Factor seven-activating protease, FSAP) (Hepatocyte growth factor activator-like protein) (Plasma hyaluronan-binding protein) [Cleaved into: Hyaluronan-binding protein 2 50 kDa heavy chain; Hyaluronan-binding protein 2 50 kDa heavy chain alternate form; Hyaluronan-binding protein 2 27 kDa light chain; Hyaluronan-binding protein 2 27 kDa light chain alternate form ]",HABP2,42860000,26529000,31982000,40292000,14534000,21927000,17095000,107160000,24229000,10203000,20848000,17649000,15377000,47075000,37372000,26608000,24071000,29497000,7126700,15132000,43296000,19680000,14967000,29313000,24782000,43140000,29963000,37581000,42309000,37295000,49003000,18392000,36902000,49734000,33021000,5788700,32171000,20312000,50515000,34118000,18248000,27444000,56984000,14977000,21318000,19846000,5374600,26949000,12129000,3002200,45736000,43658000,44530000,17522000,20564000,36190000,4393100,37819000,78555000,67953000,20814000,28457000,20664000,16886000,57127000,55937000,25081000,2218300,25210000,28459000,18037000,37119000,29159000,37840000
