Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30
Q15435,Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22),PPP1R7 SDS22,0.607419168,0.577883218,0.574584289,0.642951421,0.627598071,0.6030196,0.643080029,0.563000906,0.574506045,0.559731154,0.56327256,0.651660531,0.561574918,0.582205953,0.57280186,0.550704203,0.588019051,0.582934374,0.566401727,0.52994955,0.569872161,0.561992949,0.611792517,0.566775686,0.606252234,0.596013265,0.556228223,0.529348244,0.593976855,0.579200766
Q15828,Cystatin-M (Cystatin-6) (Cystatin-E),CST6,0.537405351,0.613086815,0.598999627,0.635807433,0.615936281,0.67381909,0.6044825,0.594827247,0.573591103,0.594795664,0.534612973,0.565509311,0.472294749,0.541337448,0.596066285,0.592637669,0.624468324,0.643173125,0.5200711,0.547417637,0.486010126,0.548218909,0.533991203,0.500222612,0.577883218,0.593414048,0.506869077,0.553960588,0.564534333,0.590081752
Q15907,Ras-related protein Rab-11B (EC 3.6.5.2) (GTP-binding protein YPT3),RAB11B YPT3,0.589263732,0.526551551,0.594264274,0.601239411,0.57614908,0.645302714,0.587212635,0.562496015,0.57958591,0.56789989,0.547670765,0.532020145,0.54669992,0.560919857,0.548442604,0.588351774,0.592180569,0.626842434,0.576180526,0.623991809,0.571277892,0.59988587,0.585650915,0.591740148,0.559009732,0.604357044,0.543133402,0.543204427,0.600382027,0.558890085
Q16270,Insulin-like growth factor-binding protein 7 (IBP-7) (IGF-binding protein 7) (IGFBP-7) (IGFBP-rP1) (MAC25 protein) (PGI2-stimulating factor) (Prostacyclin-stimulating factor) (Tumor-derived adhesion factor) (TAF),IGFBP7 MAC25 PSF,0.57508748,0.649295921,0.595003523,0.628183654,0.639655023,0.651997527,0.579211411,0.553320554,0.586664888,0.610835048,0.576555026,0.528214457,0.49368145,0.514107778,0.58881699,0.583750042,0.633558903,0.597863027,0.48301351,0.562665736,0.512991707,0.563118853,0.547824745,0.532291177,0.540495644,0.616401384,0.582416083,0.562563845,0.598940433,0.581238659
Q16348,"Solute carrier family 15 member 2 (Kidney H(+)/peptide cotransporter) (Oligopeptide transporter, kidney isoform) (Peptide transporter 2)",SLC15A2 PEPT2,0.623456549,0.585135881,0.558217505,0.577804643,0.598274864,0.611472191,0.583187711,0.596512514,0.545559952,0.596022641,0.562596837,0.596186277,0.571150209,0.552504804,0.587266153,0.573695813,0.615171764,0.577883218,0.585999734,0.60089582,0.57501243,0.62178771,0.564053172,0.541467301,0.566316015,0.602867676,0.578149562,0.529388486,0.549449152,0.53219164
Q16610,Extracellular matrix protein 1 (Secretory component p85),ECM1,0.535060696,0.602455798,0.641351616,0.675929927,0.643838238,0.64172234,0.634821298,0.595016426,0.556321983,0.59523647,0.562449301,0.603998185,0.564694886,0.629663355,0.625769177,0.5675826,0.531090016,0.588602933,0.513633296,0.553675887,0.524479546,0.544418241,0.575999562,0.542961896,0.54437468,0.631585594,0.558099932,0.563672989,0.579766875,0.604320868
Q16651,Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (CAP1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain],PRSS8,0.582410316,0.584777042,0.610756348,0.60460671,0.616697308,0.680234573,0.58094111,0.555540708,0.51451779,0.5780602,0.577706236,0.595261362,0.576370369,0.611829274,0.569993053,0.579771189,0.566898155,0.585581383,0.547735839,0.557618604,0.566628492,0.578311774,0.553759109,0.557076209,0.508005228,0.604802444,0.558280896,0.507380108,0.583470879,0.545234282
Q16769,Glutaminyl-peptide cyclotransferase (EC 2.3.2.5) (Glutaminyl cyclase) (QC) (sQC) (Glutaminyl-tRNA cyclotransferase) (Glutamyl cyclase) (EC),QPCT,0.623988324,0.696633634,0.487789983,0.629812292,0.583430803,0.619466106,0.537000691,0.637343847,0.583852804,0.577883218,0.57718501,0.564561548,0.473890239,0.597399912,0.678027903,0.568551519,0.598729216,0.537942685,0.568478464,0.54330748,0.560807345,0.614245037,0.554117283,0.558270412,0.5761636,0.691925572,0.521780098,0.564365234,0.559952735,0.556997744
Q16777,Histone H2A type 2-C (H2A-clustered histone 20) (Histone H2A-GL101) (Histone H2A/q),H2AC20 H2AFQ HIST2H2AC,0.593031584,0.619866924,0.62891,0.68110658,0.666262684,0.620283781,0.624405471,0.531541431,0.501364846,0.615270211,0.603623694,0.50491369,0.515279131,0.655052515,0.602072088,0.638313264,0.531795495,0.695042583,0.482166437,0.50288815,0.475250294,0.562734853,0.496510419,0.47152231,0.516937246,0.692172957,0.45107806,0.532177504,0.484334204,0.530230461
Q3LXA3,Triokinase/FMN cyclase (Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)) [Includes: ATP-dependent dihydroxyacetone kinase (DHA kinase) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase) (Triokinase) (Triose kinase); FAD-AMP lyase (cyclizing) (EC 4.6.1.15) (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase)],TKFC DAK,0.585104565,0.558210855,0.551176445,0.652783946,0.658893756,0.643233903,0.645846727,0.560839229,0.562847455,0.572347706,0.56148536,0.582577797,0.513052194,0.559994416,0.560328549,0.570821913,0.609008394,0.573188639,0.586736992,0.551573472,0.557370141,0.582680103,0.598840284,0.575941287,0.599202711,0.671204399,0.536615488,0.541365166,0.567905084,0.601448211
Q53GD3,Choline transporter-like protein 4 (Solute carrier family 44 member 4) (Thiamine pyrophosphate transporter 1) (hTPPT1),SLC44A4 C6orf29 CTL4 NG22 TPPT1 UNQ441/PRO874,0.560674505,0.544575641,0.605484151,0.623885686,0.648434286,0.597574819,0.571881176,0.583868652,0.52317778,0.566500649,0.494970645,0.615286018,0.548287528,0.576390199,0.41102124,0.577883218,0.551720707,0.539638324,0.581802621,0.58573339,0.60417749,0.612723475,0.55802036,0.587841406,0.517658075,0.602621744,0.577426783,0.528411477,0.589895572,0.564768582
Q53H76,Phospholipase A1 member A (EC 3.1.1.111) (Phosphatidylserine-specific phospholipase A1) (PS-PLA1),PLA1A NMD PSPLA1,0.543100047,0.584778203,0.590975136,0.60052186,0.620257105,0.626366417,0.584302767,0.587739266,0.587524615,0.58639759,0.51260974,0.506242547,0.558295665,0.576485536,0.585626853,0.574221945,0.547514882,0.587566682,0.550650769,0.590824622,0.523529918,0.59414081,0.564073251,0.539866168,0.540891385,0.608475748,0.563566617,0.537477372,0.579280901,0.516270681
Q58FF8,Putative heat shock protein HSP 90-beta 2 (Heat shock protein 90-beta b) (Heat shock protein 90Bb),HSP90AB2P HSP90BB,0.599851063,0.575765121,0.633802346,0.605421465,0.645593079,0.665835207,0.58473808,0.524495352,0.580001315,0.543533125,0.540403212,0.558833539,0.618970648,0.601606609,0.572283091,0.553256167,0.596908006,0.594126829,0.56427359,0.572806714,0.569187276,0.56702473,0.569004718,0.570981792,0.503475932,0.608411153,0.549478566,0.540478713,0.573410341,0.560756225
Q5JQC9,A-kinase anchor protein 4 (AKAP-4) (A-kinase anchor protein 82 kDa) (AKAP 82) (hAKAP82) (Major sperm fibrous sheath protein) (HI) (Protein kinase A-anchoring protein 4) (PRKA4),AKAP4 AKAP82,0.648603966,0.559533376,0.594961497,0.737573994,0.700252591,0.707719925,0.635461933,0.414075896,0.244712526,0.598350535,0.577879733,0.611498626,0.30222536,0.613223388,0.671889384,0.577886703,0.376024495,0.585965383,0.670620807,0.594293481,0.428528905,0.55856707,0.395097034,0.392387878,0.461323376,0.732578679,0.404878572,0.40168535,0.370059224,0.321067317
Q5KU26,Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin),COLEC12 CLP1 NSR2 SCARA4 SRCL,0.616549782,0.625461346,0.650933189,0.598980799,0.659624874,0.57692073,0.575397156,0.59862891,0.555845717,0.50278323,0.566543611,0.577906866,0.554375516,0.521574573,0.491582769,0.644300067,0.622991734,0.592436625,0.583012369,0.545308045,0.59922474,0.580904934,0.573124791,0.545919723,0.533080957,0.534821484,0.577883218,0.539410563,0.626384505,0.500932763
Q66K79,Carboxypeptidase Z (CPZ) (EC 3.4.17.-),CPZ,0.56729207,0.65316081,0.633573755,0.640982676,0.562379977,0.654928304,0.619887252,0.616179929,0.576643392,0.573558616,0.622121138,0.556520662,0.589324592,0.551651881,0.647990422,0.572353266,0.606236344,0.589992277,0.577534607,0.544984159,0.550919643,0.57823183,0.523150689,0.525693318,0.590312305,0.629417713,0.601762433,0.531977538,0.571175379,0.576235911
Q6NT32,Carboxylesterase 5A (EC 3.1.1.1) (Carboxylesterase-like urinary excreted protein homolog) (Cauxin),CES5A CES7,0.519663536,0.597768977,0.62763964,0.716298933,0.67024079,0.668906997,0.668675751,0.615474616,0.566819911,0.5119087,0.517114186,0.556872261,0.599195949,0.632748794,0.60854586,0.591215924,0.462267196,0.514736341,0.492770446,0.443461996,0.541483979,0.576941805,0.610953907,0.519391799,0.578824631,0.61719133,0.573354046,0.58108009,0.548631368,0.453904996
Q6PCB0,von Willebrand factor A domain-containing protein 1,VWA1,0.549894676,0.631299129,0.591523713,0.596518281,0.616039953,0.639875565,0.618885932,0.56793868,0.608642566,0.591400663,0.573157773,0.582608663,0.596131045,0.483029524,0.60654907,0.557313388,0.601681617,0.606739494,0.520253599,0.550556719,0.556991452,0.542335076,0.519435816,0.430812865,0.562686728,0.611055757,0.607282885,0.554933884,0.564371332,0.22875343
Q6UW15,Regenerating islet-derived protein 3-gamma (REG-3-gamma) (Pancreatitis-associated protein 1B) (PAP-1B) (Pancreatitis-associated protein IB) (PAP IB) (Regenerating islet-derived protein III-gamma) (REG III) (Reg III-gamma) [Cleaved into: Regenerating islet-derived protein 3-gamma 16.5 kDa form; Regenerating islet-derived protein 3-gamma 15 kDa form],REG3G PAP1B UNQ429/PRO162,0.576127678,0.618695965,0.543068517,0.616180302,0.577883218,0.649825912,0.606466968,0.668190026,0.533811203,0.562345916,0.533261838,0.411137236,0.60110068,0.581608215,0.630337678,0.600272193,0.518000671,0.573213739,0.518137991,0.579987583,0.490178199,0.522312951,0.59430435,0.49282106,0.525343711,0.607707998,0.586708242,0.559467661,0.519494436,0.587106845
Q6UX06,Olfactomedin-4 (OLM4) (Antiapoptotic protein GW112) (G-CSF-stimulated clone 1 protein) (hGC-1) (hOLfD),OLFM4 GW112 UNQ362/PRO698,0.579720877,0.500340211,0.579159387,0.670587825,0.560767311,0.535380931,0.568808653,0.601543549,0.583385541,0.551991822,0.497650138,0.580531656,0.554204384,0.614655961,0.657258937,0.481882669,0.57660705,0.499686216,0.498827776,0.590103046,0.58519643,0.59074418,0.513615997,0.60078866,0.603365723,0.607450656,0.514971944,0.615973243,0.584202245,0.397359421
Q6UXI9,Nephronectin (Preosteoblast EGF-like repeat protein with MAM domain) (Protein EGFL6-like),NPNT EGFL6L POEM UNQ295/PRO334,0.627276218,0.58923801,0.603193761,0.590132543,0.625591365,0.625137751,0.551093265,0.577883218,0.537224884,0.59694887,0.576661854,0.530905318,0.521292298,0.516507984,0.53440695,0.567793186,0.613604069,0.648730832,0.577573728,0.566570909,0.640250811,0.567893169,0.580573871,0.54382183,0.507760872,0.618074164,0.597569758,0.526673936,0.644641999,0.549451278
Q6W4X9,Mucin-6 (MUC-6) (Gastric mucin-6),MUC6,0.554088719,0.60813784,0.586588553,0.595257836,0.588872306,0.635246494,0.635350542,0.602526449,0.603349377,0.574451076,0.487241987,0.578554927,0.577211509,0.550833351,0.592397586,0.570332206,0.619433721,0.611061648,0.495767561,0.557829149,0.54526046,0.582333192,0.553934555,0.534873384,0.563430085,0.602220776,0.601506792,0.552360804,0.565960434,0.518510997
Q6YHK3,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),CD109 CPAMD7,0.608441895,0.504780477,0.610232041,0.620154716,0.604976356,0.675182007,0.565657623,0.571275071,0.517511959,0.541854205,0.61370986,0.655105659,0.56878513,0.577883218,0.569423857,0.568938796,0.594024399,0.647224538,0.589277837,0.548561671,0.576941307,0.530008212,0.552497004,0.602652693,0.617040402,0.656214678,0.572241957,0.549619744,0.592152027,0.547680338
Q7L266,Isoaspartyl peptidase/L-asparaginase (EC 3.4.19.5) (EC 3.5.1.1) (Asparaginase-like protein 1) (Beta-aspartyl-peptidase) (Isoaspartyl dipeptidase) (L-asparagine amidohydrolase) [Cleaved into: Isoaspartyl peptidase/L-asparaginase alpha chain; Isoaspartyl peptidase/L-asparaginase beta chain],ASRGL1 ALP CRASH,0.529515767,0.601068653,0.702858363,0.760411522,0.698676931,0.676982524,0.560279719,0.544197654,0.54043623,0.565426294,0.604712999,0.581291174,0.385514134,0.727002137,0.607505626,0.550640065,0.460455975,0.609595886,0.587435169,0.451561337,0.535924664,0.519803926,0.545614299,0.577883218,0.528463667,0.688629547,0.525510855,0.502953569,0.488590539,0.553758611
Q7Z4H3,5'-deoxynucleotidase HDDC2 (EC 3.1.3.89) (HD domain-containing protein 2) (Hepatitis C virus NS5A-transactivated protein 2) (HCV NS5A-transactivated protein 2),HDDC2 C6orf74 NS5ATP2 CGI-130,0.577022081,0.592640368,0.610849475,0.728906744,0.720571013,0.66175467,0.643640638,0.538930151,0.56181551,0.546870554,0.488305454,0.60728164,0.546437182,0.608650448,0.651956538,0.57556972,0.554192236,0.578744355,0.559754292,0.521406179,0.5338178,0.544720637,0.542250194,0.554978557,0.623400584,0.686414786,0.551806154,0.567951706,0.540999125,0.59243119
Q7Z4W1,L-xylulose reductase (XR) (EC 1.1.1.10) (Carbonyl reductase II) (Dicarbonyl/L-xylulose reductase) (Kidney dicarbonyl reductase) (kiDCR) (Short chain dehydrogenase/reductase family 20C member 1) (Sperm surface protein P34H),DCXR SDR20C1,0.580452067,0.570527483,0.583921755,0.57531437,0.605042402,0.610515809,0.585098563,0.571217654,0.549221141,0.530752896,0.589162587,0.542998322,0.466774297,0.387357465,0.540491703,0.593755732,0.590531146,0.602842369,0.564904725,0.571251175,0.597912603,0.589565339,0.587737855,0.583374215,0.536520691,0.582303032,0.538454795,0.527120451,0.563263599,0.523749004
Q86VP6,Cullin-associated NEDD8-dissociated protein 1 (Cullin-associated and neddylation-dissociated protein 1) (TBP-interacting protein of 120 kDa A) (TBP-interacting protein 120A) (p120 CAND1),CAND1 KIAA0829 TIP120 TIP120A,0.614473296,0.602655597,0.616770075,0.693520482,0.684775776,0.617195894,0.579049738,0.556385126,0.572537176,0.522269722,0.577153635,0.546213116,0.560334926,0.650900082,0.595655651,0.529292237,0.478640369,0.619574402,0.58465839,0.536027333,0.45262331,0.578612801,0.567681255,0.53394869,0.583777215,0.673727488,0.56309226,0.492530073,0.443633751,0.532163237
Q86X29,Lipolysis-stimulated lipoprotein receptor (Angulin-1),LSR ILDR3 LISCH,0.586426415,0.664148819,0.596424065,0.573714813,0.588377164,0.603494953,0.614486323,0.539562155,0.596500151,0.561772572,0.514842713,0.543796772,0.54846119,0.572549041,0.575293543,0.577883218,0.60290211,0.600142838,0.565020235,0.575023565,0.573781911,0.573443635,0.558207492,0.542603821,0.577133904,0.582662554,0.583510706,0.547694685,0.551847988,0.563726009
Q8IVN8,Somatomedin-B and thrombospondin type-1 domain-containing protein (RPE-spondin),SBSPON C8orf84 RPESP,0.550123599,0.578388483,0.635588509,0.624954925,0.585549563,0.600302603,0.608398708,0.583567999,0.580816322,0.598348834,0.568642508,0.580326006,0.578888977,0.563406023,0.601315609,0.589714815,0.566740713,0.599021332,0.530134456,0.551479048,0.580454431,0.557455189,0.544335989,0.513386327,0.577377953,0.610231589,0.544348668,0.572717269,0.565542166,0.577744031
Q8IYJ3,Synaptotagmin-like protein 1 (Exophilin-7) (Protein JFC1),SYTL1 SLP1 SB146,0.609554067,0.590172993,0.61402856,0.521638628,0.599006272,0.690476197,0.565221102,0.561088959,0.580710045,0.570059929,0.481426856,0.460093631,0.502985851,0.535081255,0.599114635,0.574625278,0.572845006,0.618493262,0.553706255,0.567518047,0.610925198,0.713043399,0.565690745,0.581262009,0.566071576,0.603586141,0.581141159,0.562858751,0.604862268,0.510915371
Q8IZP9,Adhesion G-protein coupled receptor G2 (G-protein coupled receptor 64) (Human epididymis-specific protein 6) (He6),ADGRG2 GPR64 HE6 TM7LN2,0.532475999,0.62885445,0.629301675,0.623221486,0.620233291,0.647899027,0.634540268,0.540264357,0.555035402,0.542945385,0.600800152,0.503170798,0.494269688,0.642310537,0.634010152,0.56993995,0.51824204,0.622162002,0.575872115,0.605548539,0.581975371,0.577883218,0.548104572,0.592299304,0.491149068,0.619267318,0.530074923,0.564874274,0.570298892,0.534975031
Q8N114,Protein shisa-5 (Putative NF-kappa-B-activating protein 120) (Scotin),SHISA5 SCOTIN PSEC0133,0.634703642,0.61468969,0.610711542,0.626680305,0.56186293,0.671088942,0.601749779,0.577855173,0.481187478,0.621898977,0.56758426,0.661622951,0.53941662,0.603486988,0.628587691,0.483971891,0.552142958,0.577911263,0.556892451,0.459124837,0.481754019,0.461986082,0.549984842,0.561793664,0.491359322,0.66773608,0.559840672,0.500999972,0.603887333,0.322914216
Q8N335,Glycerol-3-phosphate dehydrogenase 1-like protein (GPD1-L) (EC 1.1.1.8),GPD1L KIAA0089,0.598884634,0.562351313,0.614697987,0.572942416,0.581264872,0.619637793,0.588918646,0.543828634,0.576163849,0.559010147,0.562858524,0.522614475,0.54930287,0.653975897,0.518327502,0.608779596,0.618582873,0.600687474,0.56886578,0.582537929,0.577883218,0.581254583,0.563833127,0.561739549,0.594582061,0.613872487,0.548054456,0.574455764,0.603084236,0.575924637
Q8N4F0,"BPI fold-containing family B member 2 (Bactericidal/permeability-increasing protein-like 1) (BPI-like 1) (Long palate, lung and nasal epithelium carcinoma-associated protein 2) (RYSR)",BPIFB2 BPIL1 C20orf184 LPLUNC2 UNQ2489/PRO5776,0.577749963,0.540053584,0.442671345,0.638213406,0.613764954,0.620623999,0.512817919,0.354772999,0.626502244,0.391078728,0.674410274,0.624926418,0.359421071,0.61672917,0.577883218,0.494124983,0.440523088,0.647742539,0.626562566,0.573479668,0.577457483,0.621265311,0.600845372,0.366605301,0.647726277,0.626317987,0.384869432,0.685736274,0.544581727,0.531066835
Q8N6Q3,CD177 antigen (Human neutrophil alloantigen 2a) (HNA-2a) (NB1 glycoprotein) (NB1 GP) (Polycythemia rubra vera protein 1) (PRV-1) (CD antigen CD177),CD177 NB1 PRV1 UNQ595/PRO1181,0.562836702,0.610234281,0.660523307,0.671872457,0.65910986,0.670174495,0.567837162,0.576773618,0.40595548,0.569387598,0.62097391,0.617958998,0.530615825,0.574931532,0.510636555,0.526556198,0.641081289,0.633658844,0.602302131,0.595833213,0.568863457,0.554150825,0.548496288,0.584951617,0.512223832,0.610718595,0.52613486,0.510532673,0.627132674,0.578992818
Q8NBJ4,Golgi membrane protein 1 (Golgi membrane protein GP73) (Golgi phosphoprotein 2),GOLM1 C9orf155 GOLPH2 PSEC0242 UNQ686/PRO1326,0.587578423,0.568014932,0.632974025,0.612932194,0.614745406,0.602591998,0.540863713,0.668473504,0.646390865,0.559233386,0.6016739,0.62163699,0.494360253,0.582724411,0.600393293,0.549558552,0.609967149,0.598113357,0.557118816,0.498677014,0.531945262,0.560331868,0.543413976,0.550581362,0.52112266,0.554628543,0.547206512,0.575371248,0.580395189,0.628016629
Q8NCW5,NAD(P)H-hydrate epimerase (EC 5.1.99.6) (Apolipoprotein A-I-binding protein) (AI-BP) (NAD(P)HX epimerase) (YjeF N-terminal domain-containing protein 1) (YjeF_N1),NAXE AIBP APOA1BP YJEFN1,0.600150555,0.603869992,0.577883218,0.543247324,0.608523873,0.611811268,0.53446777,0.572880933,0.569616023,0.60192535,0.573848246,0.585273055,0.572660391,0.61988049,0.557313263,0.565438657,0.599162594,0.60132645,0.558939039,0.568734158,0.580491562,0.578856576,0.576646255,0.56340175,0.556606,0.622918883,0.567051759,0.535561807,0.55951786,0.544298959
Q8NEB7,"Acrosin-binding protein (Acrosin-binding protein, 60 kDa form) (Cancer/testis antigen 23) (CT23) (Cancer/testis antigen OY-TES-1) (Proacrosin-binding protein sp32) [Cleaved into: Acrosin-binding protein, mature form (Acrosin-binding protein, 32 kDa form, mature form)]",ACRBP,0.571491673,0.535330068,0.635373774,0.727472968,0.673799384,0.700037068,0.618318562,0.51733394,0.508003693,0.577294316,0.593442549,0.628113707,0.506878463,0.560966363,0.668627917,0.623878509,0.539570431,0.59268542,0.57847212,0.539822234,0.501398865,0.540338742,0.454607571,0.49773112,0.383030042,0.660701741,0.514235941,0.531257881,0.495047909,0.536489973
Q8NF91,Nesprin-1 (Enaptin) (KASH domain-containing protein 1) (KASH1) (Myocyte nuclear envelope protein 1) (Myne-1) (Nuclear envelope spectrin repeat protein 1) (Synaptic nuclear envelope protein 1) (Syne-1),SYNE1 C6orf98 KIAA0796 KIAA1262 KIAA1756 MYNE1,0.62916535,0.632094053,0.603369,0.572045062,0.623291184,0.572806589,0.521198207,0.694789971,0.582959847,0.561359184,0.527634102,0.552756212,0.510909454,0.456293129,0.452414716,0.511565855,0.681856532,0.648576834,0.711798968,0.682452197,0.67378532,0.549661148,0.572388405,0.481201335,0.652641855,0.653216692,0.642938975,0.39884659,0.580577522,0.559222558
Q8NHP8,Putative phospholipase B-like 2 (EC 3.1.1.-) (76 kDa protein) (p76) (LAMA-like protein 2) (Lamina ancestor homolog 2) (Phospholipase B domain-containing protein 2) [Cleaved into: Putative phospholipase B-like 2 32 kDa form; Putative phospholipase B-like 2 45 kDa form],PLBD2,0.590312927,0.624154685,0.622046089,0.633522519,0.61730044,0.668482008,0.544603686,0.559494876,0.497986885,0.548990974,0.520814705,0.585867674,0.577883218,0.603449899,0.609770295,0.576188243,0.524842387,0.584838857,0.557665484,0.519454277,0.596448044,0.561066885,0.556806712,0.520419338,0.5942929,0.652818421,0.605319367,0.542460905,0.531398427,0.557937933
Q8WUM4,Programmed cell death 6-interacting protein (PDCD6-interacting protein) (ALG-2-interacting protein 1) (ALG-2-interacting protein X) (Hp95),PDCD6IP AIP1 ALIX KIAA1375,0.621407444,0.588470757,0.601082094,0.608271966,0.62593421,0.654323471,0.598762912,0.564373116,0.531829971,0.488796365,0.60459526,0.570479608,0.587566101,0.542348559,0.515506747,0.565649492,0.569925928,0.578643916,0.580535123,0.547819808,0.583001748,0.566693128,0.571186954,0.566152641,0.551418353,0.614355474,0.578299577,0.420290253,0.577883218,0.558411655
Q8WVQ1,Soluble calcium-activated nucleotidase 1 (SCAN-1) (EC 3.6.1.6) (Apyrase homolog) (Putative MAPK-activating protein PM09) (Putative NF-kappa-B-activating protein 107),CANT1 SHAPY,0.587930436,0.602578681,0.570726536,0.603610784,0.606999656,0.609528511,0.558491648,0.567958054,0.577883218,0.578655864,0.583574844,0.604860774,0.57107884,0.596923148,0.561502079,0.561928561,0.557389018,0.593298633,0.576503209,0.596295788,0.608854106,0.591009984,0.557102843,0.596194146,0.547824123,0.568862129,0.560576763,0.574964721,0.576226162,0.543517718
Q8WXA2,Prostate and testis expressed protein 1,PATE1 PATE,0.583906654,0.582524985,0.627306835,0.635617508,0.615063982,0.667121083,0.605249586,0.573623958,0.538867338,0.562832803,0.650643363,0.527100004,0.629703182,0.630752461,0.623609137,0.547573295,0.50235957,0.660240784,0.533477651,0.524336002,0.554909946,0.539276893,0.451766363,0.441002589,0.433099729,0.628480324,0.514898222,0.582142479,0.506369579,0.611836824
Q92484,Acid sphingomyelinase-like phosphodiesterase 3a (ASM-like phosphodiesterase 3a) (EC 3.1.4.-),SMPDL3A ASML3A,0.621574801,0.582276397,0.509113334,0.542027453,0.580345695,0.668176335,0.489636966,0.577883218,0.511069011,0.536172204,0.572405663,0.590815412,0.592469067,0.595428553,0.68012397,0.601550063,0.527001597,0.609384304,0.564836084,0.547262063,0.574419515,0.571795357,0.364212522,0.546215937,0.491366209,0.613975706,0.60581928,0.512011503,0.600142092,0.458113062
Q92743,Serine protease HTRA1 (EC 3.4.21.-) (High-temperature requirement A serine peptidase 1) (L56) (Serine protease 11),HTRA1 HTRA PRSS11,0.583098993,0.610388113,0.707252205,0.630986279,0.596222274,0.663706489,0.590910168,0.572873057,0.577883218,0.566047929,0.491530164,0.52560043,0.564387002,0.584428555,0.589042608,0.509806409,0.513754686,0.587328134,0.450174524,0.579223649,0.515272431,0.53046722,0.594269169,0.533455414,0.565618626,0.661169087,0.486912376,0.572189103,0.510468618,0.588723011
Q92896,Golgi apparatus protein 1 (CFR-1) (Cysteine-rich fibroblast growth factor receptor) (E-selectin ligand 1) (ESL-1) (Golgi sialoglycoprotein MG-160),GLG1 CFR1 ESL1 MG160,0.593125634,0.59688523,0.597801253,0.599436239,0.583397364,0.633318488,0.57953148,0.590548488,0.581753915,0.579867853,0.62737255,0.621089823,0.562218055,0.568294676,0.520453274,0.575239694,0.593533695,0.583053275,0.511258688,0.503445024,0.499418255,0.503313927,0.511267815,0.42658418,0.503448426,0.576234957,0.594844339,0.468764822,0.493404278,0.529106377
Q93099,"Homogentisate 1,2-dioxygenase (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)",HGD HGO,0.629649582,0.558045086,0.603624806,0.590327447,0.594926815,0.62809732,0.5629371,0.577883218,0.562172171,0.547813087,0.566928715,0.557935064,0.562128776,0.53317148,0.557727732,0.578650637,0.618124529,0.611786045,0.552153329,0.590947257,0.604373473,0.559254669,0.572553438,0.58200242,0.518793811,0.593079666,0.555179277,0.558195434,0.60398491,0.559931176
Q96A08,"Histone H2B type 1-A (Histone H2B, testis) (TSH2B.1) (hTSH2B) (Testis-specific histone H2B)",H2BC1 HIST1H2BA TSH2B,0.579276005,0.581434178,0.611623832,0.659995017,0.640044623,0.570114609,0.6117887,0.50969564,0.55282342,0.545254195,0.646960103,0.611458633,0.244403949,0.628006381,0.616568617,0.61953723,0.510847556,0.640414434,0.528021586,0.520961319,0.549993538,0.58089365,0.576490431,0.55151203,0.624706208,0.641817759,0.461741893,0.475827413,0.553618687,0.330503769
Q96BH3,Epididymal sperm-binding protein 1 (Epididymal secretory protein 12) (hE12),ELSPBP1 E12,0.566242708,0.6199645,0.607252019,0.674543321,0.609619159,0.663503578,0.602146767,0.531920785,0.565060341,0.604538382,0.558862579,0.600884909,0.547714889,0.60233055,0.630127382,0.626232374,0.535106704,0.568561227,0.484228652,0.531544336,0.504137808,0.580873695,0.613253798,0.574892742,0.496247643,0.671113045,0.497027757,0.552947242,0.572514648,0.631571779
Q96DA0,Zymogen granule protein 16 homolog B,ZG16B UNQ773/PRO1567,0.503392336,0.513655533,0.650859094,0.604032204,0.619284577,0.547265879,0.519455937,0.567123759,0.572139319,0.583627117,0.636617749,0.626123721,0.520865568,0.507581733,0.572526668,0.515661575,0.50646757,0.62443165,0.656601748,0.603764616,0.612459372,0.664379982,0.617958915,0.619981219,0.480034899,0.462248527,0.567341273,0.631767886,0.55426176,0.543948198
Q96FJ2,"Dynein light chain 2, cytoplasmic (8 kDa dynein light chain b) (DLC8b) (Dynein light chain LC8-type 2)",DYNLL2 DLC2,0.540254483,0.58057177,0.665531566,0.717376754,0.705147592,0.644952899,0.655741399,0.526281292,0.476155904,0.643015891,0.605081981,0.511437495,0.465326498,0.634942107,0.628658384,0.577883218,0.542834367,0.630709481,0.592052874,0.54308229,0.561076676,0.551023401,0.493981605,0.477268574,0.529308251,0.707859984,0.5162983,0.399996266,0.415383636,0.612494718
