Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30
Q12805,EGF-containing fibulin-like extracellular matrix protein 1 (Extracellular protein S1-5) (Fibrillin-like protein) (Fibulin-3) (FIBL-3),EFEMP1 FBLN3 FBNL,20386000,65015000,39289000,12451000,0,5528300,0,8903000,3487200,16110000,14235000,22723000,11561000,13548000,11881000,16383000,0,5942400,0,5742400,33375000,14419000,8078500,9327600,45551000,19729000,22629000,0,36617000,11300000
Q12841,Follistatin-related protein 1 (Follistatin-like protein 1),FSTL1 FRP,101900000,136090000,181680000,113940000,35117000,112840000,71214000,114360000,95772000,222640000,77537000,74203000,92078000,94297000,71009000,101210000,69330000,143120000,156740000,80528000,334609984,155060000,139340000,224010000,186710000,172770000,213400000,58867000,353440000,154760000
Q13162,Peroxiredoxin-4 (EC 1.11.1.24) (Antioxidant enzyme AOE372) (AOE37-2) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372) (Thioredoxin-dependent peroxiredoxin 4),PRDX4,13421000,41900000,9691100,22883000,0,37528000,23751000,66705000,159690000,28616000,41248000,18835000,22537000,12954000,14796000,15824000,47403000,12891000,51630000,161090000,45157000,42697000,41646000,87615000,82833000,47400000,41098000,27227000,87334000,11735000
Q13217,"DnaJ homolog subfamily C member 3 (Endoplasmic reticulum DNA J domain-containing protein 6) (ER-resident protein ERdj6) (ERdj6) (Interferon-induced, double-stranded RNA-activated protein kinase inhibitor) (Protein kinase inhibitor of 58 kDa) (Protein kinase inhibitor p58)",DNAJC3 P58IPK PRKRI,7345800,38994000,14465000,6202800,21124000,22364000,23918000,59561000,7161900,4344400,9017900,14694000,12614000,16905000,4891100,1242300,5731700,0,0,30140000,128130000,19054000,26229000,13425000,75400000,27978000,11682000,8481000,24894000,54605000
Q13228,Methanethiol oxidase (MTO) (EC 1.8.3.4) (56 kDa selenium-binding protein) (SBP56) (SP56) (Selenium-binding protein 1),SELENBP1 SBP,6693600,8045500,25977000,21830000,34475000,34467000,27556000,0,25988000,22540000,21595000,11888000,28014000,22109000,19771000,16150000,16025000,10695000,40021000,33034000,44326000,53220000,89321000,35436000,25987000,28832000,24011000,34801000,54735000,35562000
Q13275,Semaphorin-3F (Sema III/F) (Semaphorin IV) (Sema IV),SEMA3F,8105400,12951000,9354600,10847000,9862200,3846100,0,0,0,9093800,6602200,14844000,7591200,10359000,5631300,0,7383400,4498700,10521000,7878900,29276000,14441000,10563000,11258000,16767000,6870500,23835000,10112000,21879000,19127000
Q13332,Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma),PTPRS,66597000,82497000,83301000,70148000,71522000,280969984,78631000,112730000,102510000,88122000,96367000,68788000,119150000,83757000,64682000,75397000,36144000,74085000,3842900,95909000,238660000,69918000,193260000,88944000,133180000,84380000,69492000,45549000,84632000,57128000
Q13421,"Mesothelin (CAK1 antigen) (Pre-pro-megakaryocyte-potentiating factor) [Cleaved into: Megakaryocyte-potentiating factor (MPF); Mesothelin, cleaved form]",MSLN MPF,11821000,178550000,116920000,76597000,57545000,44462000,121070000,4290600,272590016,93420000,3753200,1796900,93134000,126700000,1037700,20987000,2020900,11195000,2228400,277230016,500060000,289750016,964110,154890000,100940000,145880000,49402000,29266000,11730000,7698800
Q13438,Protein OS-9 (Amplified in osteosarcoma 9),OS9,29039000,208960000,90628000,19698000,54677000,27680000,22737000,73562000,15965000,50579000,15180000,19817000,25186000,22857000,15012000,13438000,32314000,48739000,19616000,94925000,220930000,138380000,81176000,110570000,70246000,38973000,332849984,54761000,88830000,92035000
Q13449,Limbic system-associated membrane protein (LSAMP) (IgLON family member 3),LSAMP IGLON3 LAMP,223230000,215690000,158390000,148450000,73477000,102730000,71275000,59013000,65185000,55139000,146100000,86219000,197560000,124230000,105040000,217310000,48327000,258390000,99152000,33819000,259430000,81146000,195830000,92447000,220860000,143150000,72487000,51818000,78967000,75340000
Q13510,Acid ceramidase (AC) (ACDase) (Acid CDase) (EC 3.5.1.23) (Acylsphingosine deacylase) (N-acylethanolamine hydrolase ASAH1) (EC 3.5.1.-) (N-acylsphingosine amidohydrolase) (Putative 32 kDa heart protein) (PHP32) [Cleaved into: Acid ceramidase subunit alpha; Acid ceramidase subunit beta],ASAH1 ASAH HSD-33 HSD33,87431000,234940000,36951000,94366000,133730000,98970000,98683000,111780000,87118000,58245000,103450000,93239000,97578000,87204000,59529000,84153000,157710000,57574000,0,146060000,154710000,211140000,93281000,112740000,79975000,140930000,266570000,111590000,138230000,91087000
Q14118,Dystroglycan 1 (Dystroglycan) (Dystrophin-associated glycoprotein 1) [Cleaved into: Alpha-dystroglycan (Alpha-DG); Beta-dystroglycan (Beta-DG)],DAG1,17014000,29063000,30781000,31980000,63760000,29997000,35452000,9998500,23865000,37609000,23014000,47185000,30516000,23977000,16253000,7609300,25216000,24243000,30899000,70049000,161270000,64464000,59205000,64190000,82128000,38275000,39280000,19065000,37423000,33519000
Q14204,"Cytoplasmic dynein 1 heavy chain 1 (Cytoplasmic dynein heavy chain 1) (Dynein heavy chain, cytosolic)",DYNC1H1 DHC1 DNCH1 DNCL DNECL DYHC KIAA0325,14594000,7162700,0,0,0,15211000,9830100,6604900,19120000,7803500,0,0,0,20923000,4974100,5838900,0,0,15242000,11299000,9870300,0,11144000,14922000,8709800,9576900,4652700,19496000,12580000,5778300
Q14240,Eukaryotic initiation factor 4A-II (eIF-4A-II) (eIF4A-II) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-2),EIF4A2 DDX2B EIF4F,6506200,9960200,8020700,0,0,2908500,0,1792800,10325000,6057700,5276600,5174200,3551500,8179500,5702900,6251400,9888500,7574900,14205000,1900900,9051300,12467000,10010000,6040800,4654700,6629600,0,22698000,12899000,3323100
Q14393,Growth arrest-specific protein 6 (GAS-6) (AXL receptor tyrosine kinase ligand),GAS6 AXLLG,35864000,57263000,29146000,26457000,46051000,0,74725000,31788000,21755000,24134000,12314000,20607000,16958000,41566000,11421000,10335000,20486000,27727000,26415000,35383000,110520000,36352000,35325000,29793000,46952000,14036000,34706000,24165000,43472000,42132000
Q14507,Epididymal secretory protein E3-alpha (Human epididymis-specific protein 3-alpha) (HE3-alpha),EDDM3A FAM12A HE3A,37716000,78894000,13523000,62619000,42948000,12136000,3150800,36787000,39333000,23186000,6132800,23916000,13471000,43040000,26467000,5847900,100660000,43850000,11472000,19778000,70680000,32556000,43813000,96603000,54140000,40036000,2199700,6348000,92021000,28434000
Q14508,WAP four-disulfide core domain protein 2 (Epididymal secretory protein E4) (Major epididymis-specific protein E4) (Putative protease inhibitor WAP5),WFDC2 HE4 WAP5,384310016,1094300032,980019968,414500000,405440000,978000000,1365400064,282560000,1502099968,1126400000,73663000,91952000,62203000,123690000,75465000,15352000,641619968,269820000,674030016,2287500032,1835000064,2743300096,1072300032,2471800064,1124999936,576390016,725000000,807329984,766350016,1437100032
Q14697,Neutral alpha-glucosidase AB (EC 3.2.1.207) (Alpha-glucosidase 2) (Glucosidase II subunit alpha),GANAB G2AN KIAA0088,22511000,77324000,27015000,54712000,36180000,33931000,26523000,46236000,49020000,30702000,24598000,34727000,26419000,28735000,18250000,11523000,21941000,16678000,32341000,69478000,114700000,75626000,80911000,131260000,111210000,39157000,88123000,28751000,71266000,37544000
Q14894,Ketimine reductase mu-crystallin (EC 1.5.1.25) (NADP-regulated thyroid-hormone-binding protein),CRYM THBP,8895100,4626900,17542000,7794300,13676000,22616000,12518000,8666800,0,4756500,8761200,10718000,27013000,24908000,19672000,35507000,7667600,8401300,0,0,15839000,40277000,21278000,4072900,2101800,5161300,12936000,9671700,19871000,0
Q14974,Importin subunit beta-1 (Importin-90) (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97),KPNB1 NTF97,3428600,11620000,2953600,7924600,0,20870000,8893100,6536900,50908000,0,0,0,0,4428700,0,0,0,0,2991900,5417900,8580100,9197900,3564600,15046000,28608000,16010000,14950000,18548000,13869000,4337400
Q14990,Outer dense fiber protein 1 (Heat shock protein beta-10) (HspB10),ODF1 HSPB10 ODFP,21720000,81708000,12787000,9361600,31088000,0,19872000,2888700,5589900,36865000,103710000,20637000,1201100,35617000,8490300,0,8904400,0,0,370880000,40315000,86373000,33417000,78644000,37975000,66122000,13111000,19733000,129580000,12573000
Q15084,Protein disulfide-isomerase A6 (EC 5.3.4.1) (Endoplasmic reticulum protein 5) (ER protein 5) (ERp5) (Protein disulfide isomerase P5) (Thioredoxin domain-containing protein 7),PDIA6 ERP5 P5 TXNDC7,10623000,42368000,21737000,28300000,46968000,34564000,36600000,51363000,144900000,9648600,15473000,10136000,7923500,13100000,0,0,0,15478000,2578300,32569000,82475000,62383000,60416000,174170000,112790000,24377000,56768000,43048000,138720000,34004000
Q15257,"Serine/threonine-protein phosphatase 2A activator (EC 5.2.1.8) (PP2A, subunit B', PR53 isoform) (Phosphotyrosyl phosphatase activator) (PTPA) (Serine/threonine-protein phosphatase 2A regulatory subunit 4) (Serine/threonine-protein phosphatase 2A regulatory subunit B')",PTPA PPP2R4,7486200,17103000,12338000,2466500,11693000,29229000,26539000,21550000,54546000,2809700,6623500,4925900,0,6000600,15525000,0,4514700,0,0,11534000,4219200,24594000,4735800,15509000,8172100,0,12213000,4062300,15950000,6334600
Q15435,Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22),PPP1R7 SDS22,10423000,17419000,18889000,12679000,15230000,52072000,0,12734000,17218000,0,13385000,7488100,14146000,12477000,27588000,13465000,7416700,20770000,0,14822000,23989000,45418000,15249000,45325000,35489000,25731000,16072000,25257000,21455000,11382000
Q15828,Cystatin-M (Cystatin-6) (Cystatin-E),CST6,36954000,82673000,61366000,38266000,0,0,5431200,14660000,16318000,0,11628000,17978000,6757800,18209000,0,0,0,23615000,0,39029000,134720000,44630000,0,73518000,0,15327000,51188000,29212000,37414000,9422100
Q15907,Ras-related protein Rab-11B (EC 3.6.5.2) (GTP-binding protein YPT3),RAB11B YPT3,21794000,40243000,23165000,14435000,18953000,8882300,11223000,0,14077000,15733000,17952000,38456000,16603000,26191000,20876000,23003000,10615000,0,13629000,11539000,54005000,21402000,23947000,26762000,17943000,22113000,8141100,13655000,28125000,10603000
Q16270,Insulin-like growth factor-binding protein 7 (IBP-7) (IGF-binding protein 7) (IGFBP-7) (IGFBP-rP1) (MAC25 protein) (PGI2-stimulating factor) (Prostacyclin-stimulating factor) (Tumor-derived adhesion factor) (TAF),IGFBP7 MAC25 PSF,5696300,7132700,12597000,3507700,5967100,2351200,1356200,5079300,1877900,8770400,1144200,4070900,1844800,4100400,3213600,2509000,4064300,7256200,0,0,16899000,5298900,6815000,11563000,13882000,4961900,16187000,2859400,9583800,5576500
Q16348,"Solute carrier family 15 member 2 (Kidney H(+)/peptide cotransporter) (Oligopeptide transporter, kidney isoform) (Peptide transporter 2)",SLC15A2 PEPT2,8226300,8793900,15930000,11833000,5254200,0,0,0,5869000,11741000,10008000,12689000,8400700,17701000,7054700,4922500,4060700,5590100,0,10212000,0,0,6428300,8782900,12170000,18178000,0,7313700,13094000,8831300
Q16610,Extracellular matrix protein 1 (Secretory component p85),ECM1,437630016,611740032,244670000,677560000,365750016,781809984,417950016,403260000,1176800000,679939968,185260000,350649984,220210000,302560000,500440000,295620000,411200000,531400000,785840000,1106000000,1426099968,1277600000,1417699968,2459599872,1475000064,260650000,762830016,302350016,1213400064,376260000
Q16651,Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (CAP1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain],PRSS8,191860000,210470000,156280000,130410000,67832000,245570000,181740000,185650000,319760000,186700000,115160000,134800000,155610000,187450000,126760000,133640000,60540000,203510000,110660000,164180000,951009984,195470000,314340000,285000000,345550016,200100000,207790000,61146000,285889984,136230000
Q16769,Glutaminyl-peptide cyclotransferase (EC 2.3.2.5) (Glutaminyl cyclase) (QC) (sQC) (Glutaminyl-tRNA cyclotransferase) (Glutamyl cyclase) (EC),QPCT,0,7753200,0,37786000,16113000,11849000,2794100,0,19995000,14651000,0,8445100,11161000,26151000,0,0,11812000,0,0,72254000,0,7637700,3486800,33513000,16005000,30543000,97188000,14255000,90164000,5992900
Q16777,Histone H2A type 2-C (H2A-clustered histone 20) (Histone H2A-GL101) (Histone H2A/q),H2AC20 H2AFQ HIST2H2AC,121600000,300260000,22276000,22186000,13717000,14515000,0,0,158770000,84232000,10102000,14054000,9047900,36470000,12696000,8526100,22412000,0,0,68257000,91237000,97430000,104680000,240470000,189820000,59100000,90633000,17580000,286840000,6155700
Q3LXA3,Triokinase/FMN cyclase (Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)) [Includes: ATP-dependent dihydroxyacetone kinase (DHA kinase) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase) (Triokinase) (Triose kinase); FAD-AMP lyase (cyclizing) (EC 4.6.1.15) (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase)],TKFC DAK,6099300,6333700,11208000,0,0,7355800,2429500,5256200,5132800,6249400,7859800,4488300,4922600,7367800,9531600,0,0,0,0,5160200,19336000,20158000,4460000,22514000,24816000,0,0,9586800,30194000,3536500
Q53GD3,Choline transporter-like protein 4 (Solute carrier family 44 member 4) (Thiamine pyrophosphate transporter 1) (hTPPT1),SLC44A4 C6orf29 CTL4 NG22 TPPT1 UNQ441/PRO874,70653000,38413000,46568000,77723000,29551000,128220000,44089000,18853000,68992000,0,75206000,80067000,107420000,123090000,51485000,82802000,32121000,85557000,0,4948300,96693000,0,109680000,147050000,217440000,53709000,41557000,27063000,104790000,70141000
Q53H76,Phospholipase A1 member A (EC 3.1.1.111) (Phosphatidylserine-specific phospholipase A1) (PS-PLA1),PLA1A NMD PSPLA1,108640000,134380000,70987000,134750000,134290000,36777000,84291000,40704000,112630000,131900000,74624000,141540000,48440000,149220000,92419000,62842000,60495000,117760000,43149000,130290000,249360000,127570000,141880000,165190000,226230000,66165000,128540000,63877000,187510000,91676000
Q58FF8,Putative heat shock protein HSP 90-beta 2 (Heat shock protein 90-beta b) (Heat shock protein 90Bb),HSP90AB2P HSP90BB,9194500,17634000,18433000,5814400,14080000,10049000,26198000,7491800,19866000,7874900,0,12555000,0,11450000,11817000,0,0,0,0,0,55280000,0,33182000,21111000,40040000,19318000,13161000,4159600,22141000,8657400
Q5JQC9,A-kinase anchor protein 4 (AKAP-4) (A-kinase anchor protein 82 kDa) (AKAP 82) (hAKAP82) (Major sperm fibrous sheath protein) (HI) (Protein kinase A-anchoring protein 4) (PRKA4),AKAP4 AKAP82,27268000,31014000,1093400,2004900,134930,46585000,337360,27265000,47883000,37780000,119500000,35415000,2524100,20043000,1481700,1419100,1645700,994260,455490,121940000,215820000,68245000,35794000,347280000,191610000,84142000,20354000,4256400,320710016,1731600
Q5KU26,Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin),COLEC12 CLP1 NSR2 SCARA4 SRCL,53392000,23366000,38021000,25789000,13043000,18537000,12741000,15467000,7554800,5600000,20108000,11027000,26035000,19444000,17177000,11135000,10038000,40133000,5437300,4684700,18248000,0,59344000,25934000,68159000,34312000,39547000,9075000,9330200,18530000
Q66K79,Carboxypeptidase Z (CPZ) (EC 3.4.17.-),CPZ,70136000,92897000,120340000,141000000,75098000,54498000,91914000,155000000,50430000,71496000,76172000,45347000,49845000,77023000,32023000,33347000,36859000,68832000,74612000,234070000,261430000,149580000,186030000,209340000,59831000,64702000,254170000,93372000,174110000,112060000
Q6NT32,Carboxylesterase 5A (EC 3.1.1.1) (Carboxylesterase-like urinary excreted protein homolog) (Cauxin),CES5A CES7,44148000,13052000,5657100,64980000,29929000,25542000,50134000,13556000,85569000,12477000,9197600,4192400,19988000,35167000,60464000,14057000,37564000,22399000,4951400,58188000,152240000,151680000,78879000,323950016,155510000,14118000,49007000,36238000,66782000,33213000
Q6PCB0,von Willebrand factor A domain-containing protein 1,VWA1,103590000,227690000,210060000,122700000,234700000,155010000,192280000,133340000,31716000,178320000,57394000,93017000,103060000,81596000,56651000,13802000,99736000,115920000,551700,227000000,386049984,276310016,178670000,193470000,264060000,92041000,336740000,112850000,243900000,229670000
Q6UW15,Regenerating islet-derived protein 3-gamma (REG-3-gamma) (Pancreatitis-associated protein 1B) (PAP-1B) (Pancreatitis-associated protein IB) (PAP IB) (Regenerating islet-derived protein III-gamma) (REG III) (Reg III-gamma) [Cleaved into: Regenerating islet-derived protein 3-gamma 16.5 kDa form; Regenerating islet-derived protein 3-gamma 15 kDa form],REG3G PAP1B UNQ429/PRO162,35068000,22786000,9453600,103490000,12162000,1722300,35534000,12056000,26047000,19163000,9474300,25383000,6068300,10126000,31887000,6329300,18304000,9681300,28432000,56619000,77236000,38706000,14095000,45185000,24546000,0,47033000,10627000,39479000,28252000
Q6UX06,Olfactomedin-4 (OLM4) (Antiapoptotic protein GW112) (G-CSF-stimulated clone 1 protein) (hGC-1) (hOLfD),OLFM4 GW112 UNQ362/PRO698,3802700,5050000,17202000,25594000,19164000,0,12038000,4888800,31541000,11621000,4981400,21329000,19725000,21548000,6305000,25288000,32210000,19415000,989000,62185000,8918600,15192000,17916000,76899000,13365000,0,5102900,26348000,28120000,6442700
Q6UXI9,Nephronectin (Preosteoblast EGF-like repeat protein with MAM domain) (Protein EGFL6-like),NPNT EGFL6L POEM UNQ295/PRO334,25095000,91132000,52071000,29472000,15419000,13942000,11962000,28904000,11084000,39934000,29327000,24611000,79614000,25135000,30763000,17128000,13033000,85384000,0,14742000,62576000,19232000,44112000,35824000,63030000,64745000,35317000,9642000,55915000,40331000
Q6W4X9,Mucin-6 (MUC-6) (Gastric mucin-6),MUC6,1478700032,2829600000,3233400064,2469799936,2502400000,1685699968,1650000000,393460000,1083800064,1579000064,450710016,1211600000,991710016,1790300032,1138700032,840440000,1110499968,1379200000,647560000,2101699968,4159899904,4166799872,1915900032,2199699968,1986899968,1141500032,2700800000,1324700032,2457799936,2430000128
Q6YHK3,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),CD109 CPAMD7,47038000,163750000,70152000,48822000,20729000,185660000,46923000,95998000,54243000,30551000,65042000,33997000,53435000,25296000,36197000,80491000,34575000,68090000,0,47403000,255650000,44642000,90823000,106380000,83527000,88269000,16923000,101230000,188970000,49580000
Q7L266,Isoaspartyl peptidase/L-asparaginase (EC 3.4.19.5) (EC 3.5.1.1) (Asparaginase-like protein 1) (Beta-aspartyl-peptidase) (Isoaspartyl dipeptidase) (L-asparagine amidohydrolase) [Cleaved into: Isoaspartyl peptidase/L-asparaginase alpha chain; Isoaspartyl peptidase/L-asparaginase beta chain],ASRGL1 ALP CRASH,8161700,20881000,1939600,0,0,13301000,587650,19318000,135580000,10330000,14669000,1683300,0,4993400,7533600,12598000,0,0,8577500,20197000,61103000,9516700,92283000,230880000,86335000,5829100,0,5732200,73563000,0
Q7Z4H3,5'-deoxynucleotidase HDDC2 (EC 3.1.3.89) (HD domain-containing protein 2) (Hepatitis C virus NS5A-transactivated protein 2) (HCV NS5A-transactivated protein 2),HDDC2 C6orf74 NS5ATP2 CGI-130,6539500,6878800,0,0,5252500,10839000,0,1628100,11078000,4139500,5082800,2758900,0,4000100,3845700,0,5792000,3769800,8555100,22087000,25819000,19346000,0,75271000,65909000,6692600,0,14013000,38246000,0
Q7Z4W1,L-xylulose reductase (XR) (EC 1.1.1.10) (Carbonyl reductase II) (Dicarbonyl/L-xylulose reductase) (Kidney dicarbonyl reductase) (kiDCR) (Short chain dehydrogenase/reductase family 20C member 1) (Sperm surface protein P34H),DCXR SDR20C1,42949000,49640000,40798000,29991000,21124000,19130000,5678700,39918000,1602100,15739000,27121000,30007000,45890000,40175000,39022000,36401000,0,26421000,0,18381000,56096000,37415000,36720000,32014000,51411000,34745000,29663000,17254000,35785000,17794000
Q86VP6,Cullin-associated NEDD8-dissociated protein 1 (Cullin-associated and neddylation-dissociated protein 1) (TBP-interacting protein of 120 kDa A) (TBP-interacting protein 120A) (p120 CAND1),CAND1 KIAA0829 TIP120 TIP120A,4957400,20893000,2211800,7633700,9874300,6491500,0,10628000,34417000,4432600,11978000,5519000,1461200,10878000,9139100,5339200,2759700,1266200,0,14272000,20116000,10954000,19980000,67874000,59046000,19262000,15956000,11811000,49515000,8494700
Q86X29,Lipolysis-stimulated lipoprotein receptor (Angulin-1),LSR ILDR3 LISCH,11033000,15730000,16437000,5991200,14843000,6409400,6903900,4040700,10134000,8535100,0,0,0,0,0,0,6820100,7286700,0,10587000,16593000,19769000,14825000,10324000,13041000,0,43616000,0,11906000,12068000
Q8IVN8,Somatomedin-B and thrombospondin type-1 domain-containing protein (RPE-spondin),SBSPON C8orf84 RPESP,8736500,10133000,6058400,7921400,0,0,7352300,0,5744900,10025000,3381000,4750600,7538000,5225200,0,2589100,6663700,5943800,0,0,10342000,11766000,18146000,0,8175500,4649100,7293900,7177400,0,4240400
Q8IYJ3,Synaptotagmin-like protein 1 (Exophilin-7) (Protein JFC1),SYTL1 SLP1 SB146,7058200,14199000,6860800,0,0,1138000,2254000,1598700,0,6563000,5057500,6302500,12586000,64053000,0,0,0,11427000,0,10427000,44707000,6076000,13224000,3034100,10409000,12314000,0,6158900,11197000,7830400
Q8IZP9,Adhesion G-protein coupled receptor G2 (G-protein coupled receptor 64) (Human epididymis-specific protein 6) (He6),ADGRG2 GPR64 HE6 TM7LN2,39926000,91755000,17519000,24883000,31486000,13779000,11957000,65284000,126490000,25969000,43884000,70415000,48366000,45313000,28194000,57014000,36830000,40155000,0,110820000,138270000,111760000,102810000,93317000,88978000,21979000,102080000,11377000,87619000,21154000
Q8N114,Protein shisa-5 (Putative NF-kappa-B-activating protein 120) (Scotin),SHISA5 SCOTIN PSEC0133,7516900,33581000,22273000,33551000,7190700,127460000,18185000,28486000,50475000,67684000,0,5059400,7255900,5295400,0,0,9859900,50798000,577470,75296000,148210000,49097000,56633000,73042000,26004000,83003000,60339000,8455900,140500000,0
Q8N335,Glycerol-3-phosphate dehydrogenase 1-like protein (GPD1-L) (EC 1.1.1.8),GPD1L KIAA0089,47284000,41564000,55278000,16798000,28120000,11980000,18329000,22748000,97156000,21395000,25033000,31126000,28901000,30496000,23104000,22346000,27365000,43182000,28013000,11189000,56215000,34457000,51960000,26713000,30501000,40387000,0,37711000,51281000,17968000
Q8N4F0,"BPI fold-containing family B member 2 (Bactericidal/permeability-increasing protein-like 1) (BPI-like 1) (Long palate, lung and nasal epithelium carcinoma-associated protein 2) (RYSR)",BPIFB2 BPIL1 C20orf184 LPLUNC2 UNQ2489/PRO5776,7319900,84631000,3115900,794690,60332000,58836000,855780,129440000,51632000,1417200,60390000,25920000,27616000,55502000,40087000,959570,155040000,0,0,27804000,0,9859600,3224400,72709000,49250000,27745000,0,84609000,0,1283700
Q8N6Q3,CD177 antigen (Human neutrophil alloantigen 2a) (HNA-2a) (NB1 glycoprotein) (NB1 GP) (Polycythemia rubra vera protein 1) (PRV-1) (CD antigen CD177),CD177 NB1 PRV1 UNQ595/PRO1181,110590000,609340032,685840000,246160000,16187000,474480000,117980000,497830016,239040000,218830000,369720000,333510016,217010000,171660000,156870000,280420000,85671000,549160000,255020000,85813000,1090300032,213490000,934889984,1120199936,914070016,197140000,419529984,88011000,422780000,109850000
Q8NBJ4,Golgi membrane protein 1 (Golgi membrane protein GP73) (Golgi phosphoprotein 2),GOLM1 C9orf155 GOLPH2 PSEC0242 UNQ686/PRO1326,44368000,96176000,116170000,295089984,207560000,139910000,18412000,101790000,75262000,51763000,50048000,19723000,33511000,52677000,40230000,45097000,66941000,72520000,154880000,99734000,103290000,38628000,167610000,121790000,125360000,81314000,59537000,28203000,48101000,42736000
Q8NCW5,NAD(P)H-hydrate epimerase (EC 5.1.99.6) (Apolipoprotein A-I-binding protein) (AI-BP) (NAD(P)HX epimerase) (YjeF N-terminal domain-containing protein 1) (YjeF_N1),NAXE AIBP APOA1BP YJEFN1,10127000,17940000,17332000,11402000,10824000,13891000,11362000,0,24111000,18112000,9130700,0,12872000,12541000,12107000,9803600,0,9215300,0,8897200,21202000,6182500,12348000,7110800,20120000,17607000,18682000,8797500,25307000,0
Q8NEB7,"Acrosin-binding protein (Acrosin-binding protein, 60 kDa form) (Cancer/testis antigen 23) (CT23) (Cancer/testis antigen OY-TES-1) (Proacrosin-binding protein sp32) [Cleaved into: Acrosin-binding protein, mature form (Acrosin-binding protein, 32 kDa form, mature form)]",ACRBP,64201000,39056000,0,11756000,10132000,68683000,0,39530000,23561000,30562000,31141000,16822000,9119900,16961000,4327100,8602200,0,0,0,130980000,216050000,58758000,77106000,334510016,142230000,27863000,15660000,1383200,115440000,0
Q8NF91,Nesprin-1 (Enaptin) (KASH domain-containing protein 1) (KASH1) (Myocyte nuclear envelope protein 1) (Myne-1) (Nuclear envelope spectrin repeat protein 1) (Synaptic nuclear envelope protein 1) (Syne-1),SYNE1 C6orf98 KIAA0796 KIAA1262 KIAA1756 MYNE1,70935000,629459968,1069699968,1314499968,221260000,136740000,70197000,91633000,29402000,0,1723699968,1079900032,940609984,130160000,186960000,43726000,11772000,0,151580000,27640000,188210000,82702000,306289984,185940000,420720000,462000000,484070016,671580032,677760000,575379968
Q8NHP8,Putative phospholipase B-like 2 (EC 3.1.1.-) (76 kDa protein) (p76) (LAMA-like protein 2) (Lamina ancestor homolog 2) (Phospholipase B domain-containing protein 2) [Cleaved into: Putative phospholipase B-like 2 32 kDa form; Putative phospholipase B-like 2 45 kDa form],PLBD2,15123000,17358000,6673100,11591000,4350000,0,15537000,6258300,23350000,9804700,11258000,6124100,20885000,11885000,11105000,6219000,0,7407900,0,25824000,65812000,9142700,31403000,37704000,29116000,18940000,32476000,20180000,51276000,24056000
Q8WUM4,Programmed cell death 6-interacting protein (PDCD6-interacting protein) (ALG-2-interacting protein 1) (ALG-2-interacting protein X) (Hp95),PDCD6IP AIP1 ALIX KIAA1375,50812000,62501000,54395000,49789000,29644000,54877000,72049000,94508000,35053000,14933000,64413000,38246000,66995000,51664000,55499000,51221000,5012900,61748000,0,22855000,208730000,86121000,89363000,100210000,132780000,123540000,73095000,40503000,110410000,62159000
Q8WVQ1,Soluble calcium-activated nucleotidase 1 (SCAN-1) (EC 3.6.1.6) (Apyrase homolog) (Putative MAPK-activating protein PM09) (Putative NF-kappa-B-activating protein 107),CANT1 SHAPY,27172000,44792000,25276000,29912000,35037000,53853000,31437000,38363000,47455000,35471000,34275000,46983000,57391000,43188000,25161000,46907000,33445000,34124000,0,26988000,58011000,25724000,31261000,52791000,55720000,41120000,51930000,21703000,30346000,26593000
Q8WXA2,Prostate and testis expressed protein 1,PATE1 PATE,27724000,166920000,13489000,41988000,24133000,20007000,102610000,143250000,104340000,35355000,22147000,19145000,31162000,24291000,6023900,5074500,48092000,14379000,77189000,93115000,186260000,69498000,98766000,112750000,81262000,49463000,48386000,4474100,100630000,16472000
